dataset,rare_train_size,contrast,metric,n_seeds,median_oriented_delta,min_oriented_delta,max_oriented_delta,seed_direction_rate
mouse_lung_tms_10x,0.10,H2_true_rescued_vs_unrescued,rare_standardized_distance,1,0.49090909090909096,0.49090909090909096,0.49090909090909096,1.0
mouse_lung_tms_10x,0.10,H2_true_rescued_vs_unrescued,standardized_prototype_margin,1,0.9393939393939394,0.9393939393939394,0.9393939393939394,1.0
mouse_lung_tms_10x,0.10,H2_true_rescued_vs_unrescued,rare_prototype_distance,1,0.49090909090909096,0.49090909090909096,0.49090909090909096,1.0
mouse_lung_tms_10x,0.10,H2_true_rescued_vs_unrescued,nearest_nonrare_distance,1,0.5757575757575757,0.5757575757575757,0.5757575757575757,1.0
mouse_lung_tms_10x,0.10,H2_true_rescued_vs_unrescued,prototype_margin,1,0.9878787878787878,0.9878787878787878,0.9878787878787878,1.0
mouse_lung_tms_10x,0.10,H3a_true_rescued_vs_non_target,rare_membership_score,1,0.9947315096251266,0.9947315096251266,0.9947315096251266,1.0
mouse_lung_tms_10x,0.10,H3a_true_rescued_vs_non_target,rare_rank,1,0.9969604863221885,0.9969604863221885,0.9969604863221885,1.0
mouse_lung_tms_10x,0.10,H3a_true_rescued_vs_non_target,rare_standardized_distance,1,0.9891590678824721,0.9891590678824721,0.9891590678824721,1.0
mouse_lung_tms_10x,0.10,H3a_true_rescued_vs_non_target,standardized_prototype_margin,1,0.9978723404255319,0.9978723404255319,0.9978723404255319,1.0
mouse_lung_tms_10x,0.10,H3a_true_rescued_vs_non_target,rare_prototype_distance,1,0.9891590678824721,0.9891590678824721,0.9891590678824721,1.0
mouse_lung_tms_10x,0.10,H3a_true_rescued_vs_non_target,nearest_nonrare_distance,1,0.7801418439716312,0.7801418439716312,0.7801418439716312,1.0
mouse_lung_tms_10x,0.10,H3a_true_rescued_vs_non_target,prototype_margin,1,0.9984802431610942,0.9984802431610942,0.9984802431610942,1.0
mouse_lung_tms_10x,0.10,H3b_true_rescued_vs_closest_competitor,rare_membership_score,1,0.7575757575757576,0.7575757575757576,0.7575757575757576,1.0
mouse_lung_tms_10x,0.10,H3b_true_rescued_vs_closest_competitor,rare_rank,1,0.9090909090909091,0.9090909090909091,0.9090909090909091,1.0
mouse_lung_tms_10x,0.10,H3b_true_rescued_vs_closest_competitor,rare_standardized_distance,1,0.8787878787878788,0.8787878787878788,0.8787878787878788,1.0
mouse_lung_tms_10x,0.10,H3b_true_rescued_vs_closest_competitor,standardized_prototype_margin,1,0.8060606060606061,0.8060606060606061,0.8060606060606061,1.0
mouse_lung_tms_10x,0.10,H3b_true_rescued_vs_closest_competitor,rare_prototype_distance,1,0.8787878787878788,0.8787878787878788,0.8787878787878788,1.0
mouse_lung_tms_10x,0.10,H3b_true_rescued_vs_closest_competitor,nearest_nonrare_distance,1,0.6363636363636365,0.6363636363636365,0.6363636363636365,1.0
mouse_lung_tms_10x,0.10,H3b_true_rescued_vs_closest_competitor,prototype_margin,1,0.9030303030303031,0.9030303030303031,0.9030303030303031,1.0
mouse_lung_tms_10x,0.05,H1_baseline_correct_vs_true_rescued,rare_membership_score,1,0.5,0.5,0.5,1.0
mouse_lung_tms_10x,0.05,H1_baseline_correct_vs_true_rescued,rare_rank,1,-0.0,-0.0,-0.0,0.0
mouse_lung_tms_10x,0.05,H1_baseline_correct_vs_true_rescued,rare_standardized_distance,1,0.5,0.5,0.5,1.0
mouse_lung_tms_10x,0.05,H1_baseline_correct_vs_true_rescued,standardized_prototype_margin,1,1.0,1.0,1.0,1.0
mouse_lung_tms_10x,0.05,H1_baseline_correct_vs_true_rescued,rare_prototype_distance,1,0.5,0.5,0.5,1.0
mouse_lung_tms_10x,0.05,H1_baseline_correct_vs_true_rescued,nearest_nonrare_distance,1,0.75,0.75,0.75,1.0
mouse_lung_tms_10x,0.05,H1_baseline_correct_vs_true_rescued,prototype_margin,1,1.0,1.0,1.0,1.0
mouse_lung_tms_10x,0.05,H2_true_rescued_vs_unrescued,rare_membership_score,1,0.8970588235294117,0.8970588235294117,0.8970588235294117,1.0
mouse_lung_tms_10x,0.05,H2_true_rescued_vs_unrescued,rare_rank,1,0.8529411764705882,0.8529411764705882,0.8529411764705882,1.0
mouse_lung_tms_10x,0.05,H2_true_rescued_vs_unrescued,rare_standardized_distance,1,0.8602941176470589,0.8602941176470589,0.8602941176470589,1.0
mouse_lung_tms_10x,0.05,H2_true_rescued_vs_unrescued,standardized_prototype_margin,1,0.9522058823529411,0.9522058823529411,0.9522058823529411,1.0
mouse_lung_tms_10x,0.05,H2_true_rescued_vs_unrescued,rare_prototype_distance,1,0.8602941176470589,0.8602941176470589,0.8602941176470589,1.0
mouse_lung_tms_10x,0.05,H2_true_rescued_vs_unrescued,nearest_nonrare_distance,1,0.21691176470588225,0.21691176470588225,0.21691176470588225,1.0
mouse_lung_tms_10x,0.05,H2_true_rescued_vs_unrescued,prototype_margin,1,0.974264705882353,0.974264705882353,0.974264705882353,1.0
mouse_lung_tms_10x,0.05,H3a_true_rescued_vs_non_target,rare_membership_score,1,0.9983852583586625,0.9983852583586625,0.9983852583586625,1.0
mouse_lung_tms_10x,0.05,H3a_true_rescued_vs_non_target,rare_rank,1,0.9992401215805471,0.9992401215805471,0.9992401215805471,1.0
mouse_lung_tms_10x,0.05,H3a_true_rescued_vs_non_target,rare_standardized_distance,1,0.9949658054711246,0.9949658054711246,0.9949658054711246,1.0
mouse_lung_tms_10x,0.05,H3a_true_rescued_vs_non_target,standardized_prototype_margin,1,1.0,1.0,1.0,1.0
mouse_lung_tms_10x,0.05,H3a_true_rescued_vs_non_target,rare_prototype_distance,1,0.9949658054711246,0.9949658054711246,0.9949658054711246,1.0
mouse_lung_tms_10x,0.05,H3a_true_rescued_vs_non_target,nearest_nonrare_distance,1,0.7054521276595744,0.7054521276595744,0.7054521276595744,1.0
mouse_lung_tms_10x,0.05,H3a_true_rescued_vs_non_target,prototype_margin,1,1.0,1.0,1.0,1.0
mouse_lung_tms_10x,0.05,H3b_true_rescued_vs_closest_competitor,rare_membership_score,1,0.9545454545454546,0.9545454545454546,0.9545454545454546,1.0
mouse_lung_tms_10x,0.05,H3b_true_rescued_vs_closest_competitor,rare_rank,1,1.0,1.0,1.0,1.0
mouse_lung_tms_10x,0.05,H3b_true_rescued_vs_closest_competitor,rare_standardized_distance,1,0.9318181818181819,0.9318181818181819,0.9318181818181819,1.0
mouse_lung_tms_10x,0.05,H3b_true_rescued_vs_closest_competitor,standardized_prototype_margin,1,1.0,1.0,1.0,1.0
mouse_lung_tms_10x,0.05,H3b_true_rescued_vs_closest_competitor,rare_prototype_distance,1,0.9318181818181819,0.9318181818181819,0.9318181818181819,1.0
mouse_lung_tms_10x,0.05,H3b_true_rescued_vs_closest_competitor,nearest_nonrare_distance,1,0.3295454545454546,0.3295454545454546,0.3295454545454546,1.0
mouse_lung_tms_10x,0.05,H3b_true_rescued_vs_closest_competitor,prototype_margin,1,1.0,1.0,1.0,1.0
mouse_lung_tms_10x,all,H1_baseline_correct_vs_true_rescued,rare_membership_score,1,0.8095238095238095,0.8095238095238095,0.8095238095238095,1.0
mouse_lung_tms_10x,all,H1_baseline_correct_vs_true_rescued,rare_rank,1,-0.023809523809523725,-0.023809523809523725,-0.023809523809523725,0.0
mouse_lung_tms_10x,all,H1_baseline_correct_vs_true_rescued,rare_standardized_distance,1,0.7619047619047619,0.7619047619047619,0.7619047619047619,1.0
mouse_lung_tms_10x,all,H1_baseline_correct_vs_true_rescued,standardized_prototype_margin,1,0.7619047619047619,0.7619047619047619,0.7619047619047619,1.0
mouse_lung_tms_10x,all,H1_baseline_correct_vs_true_rescued,rare_prototype_distance,1,0.7619047619047619,0.7619047619047619,0.7619047619047619,1.0
mouse_lung_tms_10x,all,H1_baseline_correct_vs_true_rescued,nearest_nonrare_distance,1,0.33333333333333326,0.33333333333333326,0.33333333333333326,1.0
mouse_lung_tms_10x,all,H1_baseline_correct_vs_true_rescued,prototype_margin,1,0.7142857142857142,0.7142857142857142,0.7142857142857142,1.0
mouse_lung_tms_10x,all,H2_true_rescued_vs_unrescued,rare_membership_score,1,1.0,1.0,1.0,1.0
mouse_lung_tms_10x,all,H2_true_rescued_vs_unrescued,rare_rank,1,1.0,1.0,1.0,1.0
mouse_lung_tms_10x,all,H2_true_rescued_vs_unrescued,rare_standardized_distance,1,1.0,1.0,1.0,1.0
mouse_lung_tms_10x,all,H2_true_rescued_vs_unrescued,standardized_prototype_margin,1,1.0,1.0,1.0,1.0
mouse_lung_tms_10x,all,H2_true_rescued_vs_unrescued,rare_prototype_distance,1,1.0,1.0,1.0,1.0
mouse_lung_tms_10x,all,H2_true_rescued_vs_unrescued,nearest_nonrare_distance,1,0.5,0.5,0.5,1.0
mouse_lung_tms_10x,all,H2_true_rescued_vs_unrescued,prototype_margin,1,1.0,1.0,1.0,1.0
mouse_lung_tms_10x,all,H3a_true_rescued_vs_non_target,rare_membership_score,1,0.9908814589665653,0.9908814589665653,0.9908814589665653,1.0
mouse_lung_tms_10x,all,H3a_true_rescued_vs_non_target,rare_rank,1,0.9924012158054711,0.9924012158054711,0.9924012158054711,1.0
mouse_lung_tms_10x,all,H3a_true_rescued_vs_non_target,rare_standardized_distance,1,0.9848024316109423,0.9848024316109423,0.9848024316109423,1.0
mouse_lung_tms_10x,all,H3a_true_rescued_vs_non_target,standardized_prototype_margin,1,0.9924012158054711,0.9924012158054711,0.9924012158054711,1.0
mouse_lung_tms_10x,all,H3a_true_rescued_vs_non_target,rare_prototype_distance,1,0.9848024316109423,0.9848024316109423,0.9848024316109423,1.0
mouse_lung_tms_10x,all,H3a_true_rescued_vs_non_target,nearest_nonrare_distance,1,0.7933130699088147,0.7933130699088147,0.7933130699088147,1.0
mouse_lung_tms_10x,all,H3a_true_rescued_vs_non_target,prototype_margin,1,0.9954407294832828,0.9954407294832828,0.9954407294832828,1.0
mouse_lung_tms_10x,all,H3b_true_rescued_vs_closest_competitor,rare_membership_score,1,0.8181818181818181,0.8181818181818181,0.8181818181818181,1.0
mouse_lung_tms_10x,all,H3b_true_rescued_vs_closest_competitor,rare_rank,1,0.9090909090909091,0.9090909090909091,0.9090909090909091,1.0
mouse_lung_tms_10x,all,H3b_true_rescued_vs_closest_competitor,rare_standardized_distance,1,0.6363636363636364,0.6363636363636364,0.6363636363636364,1.0
mouse_lung_tms_10x,all,H3b_true_rescued_vs_closest_competitor,standardized_prototype_margin,1,0.6363636363636365,0.6363636363636365,0.6363636363636365,1.0
mouse_lung_tms_10x,all,H3b_true_rescued_vs_closest_competitor,rare_prototype_distance,1,0.6363636363636364,0.6363636363636364,0.6363636363636364,1.0
mouse_lung_tms_10x,all,H3b_true_rescued_vs_closest_competitor,nearest_nonrare_distance,1,0.2727272727272727,0.2727272727272727,0.2727272727272727,1.0
mouse_lung_tms_10x,all,H3b_true_rescued_vs_closest_competitor,prototype_margin,1,1.0,1.0,1.0,1.0
