dataset,seed,rare_train_size,primary_group,metric,n,median,q25,q75
pancreas_baron,42,0.05,unrescued_rare,prototype_margin,21,-1.0123953915997088,-1.4719149219107193,-0.8008727728308163
pancreas_baron,42,0.05,true_rescued_rare,prototype_margin,54,0.2959344867747622,-0.12419300440326819,0.9364399396873326
pancreas_baron,42,0.05,baseline_correct_rare,prototype_margin,11,0.7347698847027617,0.29805277331781044,1.1194997660328334
pancreas_baron,42,0.10,non_target,prototype_margin,1638,-2.8811211865842257,-3.7503331151614607,-2.2013297783584984
pancreas_baron,42,0.10,unrescued_rare,prototype_margin,24,-0.7342331122233108,-1.2128529119589406,-0.5324175531201334
pancreas_baron,42,0.10,baseline_correct_rare,prototype_margin,57,0.6290887385410713,0.07310487813813094,1.0506019417951498
pancreas_baron,42,0.10,true_rescued_rare,prototype_margin,5,0.24972731440322526,0.17436931412155232,0.5249885228708786
pancreas_baron,42,all,non_target,prototype_margin,1638,-1.8017771285535207,-3.017724025156502,-1.1598544962969095
pancreas_baron,42,all,baseline_correct_rare,prototype_margin,80,1.1904598129113528,0.6655310773684009,1.7543361737356924
pancreas_baron,42,all,unrescued_rare,prototype_margin,6,-0.41740274012181633,-0.6544362424210863,0.3749929032354614
pancreas_baron,43,0.01,non_target,prototype_margin,1638,-2.0027843478881167,-2.9347662595990487,-1.3589714549653844
pancreas_baron,43,0.01,unrescued_rare,prototype_margin,74,0.15788002168616355,-0.2928457590358694,0.5586324086236516
pancreas_baron,43,0.01,baseline_correct_rare,prototype_margin,12,1.1331072453737365,0.93757316242208,1.338928288941928
pancreas_baron,43,0.05,non_target,prototype_margin,1638,-2.0027843478881167,-2.9347662595990487,-1.3589714549653844
pancreas_baron,43,0.05,unrescued_rare,prototype_margin,74,0.15788002168616355,-0.2928457590358694,0.5586324086236516
pancreas_baron,43,0.05,baseline_correct_rare,prototype_margin,12,1.1331072453737365,0.93757316242208,1.338928288941928
pancreas_baron,43,0.10,non_target,prototype_margin,1638,-1.5720951493527422,-2.6711055719492998,-0.9999536774936124
pancreas_baron,43,0.10,baseline_correct_rare,prototype_margin,57,0.727221202407736,0.31363358522498075,1.1750100906482404
pancreas_baron,43,0.10,unrescued_rare,prototype_margin,18,-0.2646454661848514,-0.5513239734183497,0.006689531395310033
pancreas_baron,43,0.10,true_rescued_rare,prototype_margin,11,0.7350957021095703,0.6809625931152661,0.9998964899201261
pancreas_baron,43,all,non_target,prototype_margin,1638,-1.791729576148816,-2.8715100808347653,-1.1577001437162906
pancreas_baron,43,all,baseline_correct_rare,prototype_margin,77,0.9955843575360355,0.5152833243190118,1.4231381476083476
pancreas_baron,43,all,unrescued_rare,prototype_margin,9,-0.28400788225391027,-0.45715632771248016,0.048164828799757586
pancreas_baron,44,0.01,non_target,prototype_margin,1638,-1.833471540969549,-3.3363148770680264,-1.0588087177956478
pancreas_baron,44,0.01,unrescued_rare,prototype_margin,42,0.5121566565383011,0.29372178340051813,1.003678988425984
pancreas_baron,44,0.01,baseline_correct_rare,prototype_margin,44,1.7084504929663056,1.242789542645249,1.9793903650909497
pancreas_baron,44,0.05,non_target,prototype_margin,1638,-1.833471540969549,-3.3363148770680264,-1.0588087177956478
pancreas_baron,44,0.05,unrescued_rare,prototype_margin,42,0.5121566565383011,0.29372178340051813,1.003678988425984
pancreas_baron,44,0.05,baseline_correct_rare,prototype_margin,44,1.7084504929663056,1.242789542645249,1.9793903650909497
pancreas_baron,44,0.10,non_target,prototype_margin,1638,-1.9808407861686188,-3.3274302046091973,-1.2277414075431259
pancreas_baron,44,0.10,baseline_correct_rare,prototype_margin,71,1.1294006782823667,0.6670800053955575,1.6344846273560487
pancreas_baron,44,0.10,unrescued_rare,prototype_margin,15,-0.13017826504615915,-0.3302093099329111,0.26619032886077143
pancreas_baron,44,all,non_target,prototype_margin,1638,-1.5469249983493298,-2.856050339510467,-0.7814850892400729
pancreas_baron,44,all,baseline_correct_rare,prototype_margin,74,1.1465452386584607,0.7229115928776958,1.4787374867459258
pancreas_baron,44,all,unrescued_rare,prototype_margin,12,0.2714612553935345,0.14498366141340924,0.4700117035515232
pancreas_integrated,42,0.01,non_target,prototype_margin,1701,-3.8129507019108484,-4.320422979203963,-3.1487277968640326
pancreas_integrated,42,0.01,baseline_correct_rare,prototype_margin,23,3.3070600371264907,2.9113892414487905,3.4326228569754704
pancreas_integrated,42,0.05,non_target,prototype_margin,1701,-3.6278918419883954,-4.100939806430745,-3.0138554525659256
pancreas_integrated,42,0.05,baseline_correct_rare,prototype_margin,23,3.507929387638735,3.330341059349272,3.710306927302419
pancreas_integrated,42,0.10,non_target,prototype_margin,1701,-3.8429039944852676,-4.342462764467054,-3.227998880069139
pancreas_integrated,42,0.10,baseline_correct_rare,prototype_margin,23,3.5186251642741033,3.234997769535794,3.778684536658684
pancreas_integrated,42,all,non_target,prototype_margin,1701,-3.852904060069086,-4.355262918752793,-3.2389443728961753
pancreas_integrated,42,all,baseline_correct_rare,prototype_margin,23,3.8074206612657107,3.6655038121250856,4.027052877945922
pancreas_integrated,43,0.01,non_target,prototype_margin,1701,-4.057038339155747,-4.52189894487249,-3.486169706267008
pancreas_integrated,43,0.01,baseline_correct_rare,prototype_margin,23,3.4407980920179093,3.193885060396573,4.012574840734979
pancreas_integrated,43,0.05,non_target,prototype_margin,1701,-3.9275276384161852,-4.394708143020013,-3.3608242540708426
pancreas_integrated,43,0.05,baseline_correct_rare,prototype_margin,23,3.518708485701227,3.2281766379781347,3.8229897271477
pancreas_integrated,43,0.10,non_target,prototype_margin,1701,-4.093322806686836,-4.5695645138280865,-3.4721443273618036
pancreas_integrated,43,0.10,baseline_correct_rare,prototype_margin,23,3.274331608231864,2.8785703677844685,3.5655443981776176
pancreas_integrated,43,all,non_target,prototype_margin,1701,-3.6749711746706533,-4.181279644998319,-3.108319891597981
pancreas_integrated,43,all,baseline_correct_rare,prototype_margin,23,3.8362125432064285,3.586591952137714,4.111587859918287
pancreas_integrated,44,0.01,non_target,prototype_margin,1701,-3.781715163753126,-4.334796037528242,-3.1715071800585974
pancreas_integrated,44,0.01,true_rescued_rare,prototype_margin,23,2.5450509137992183,2.152766708702349,2.9365948843978282
pancreas_integrated,44,0.05,non_target,prototype_margin,1701,-3.817369972339884,-4.326871563570467,-3.2464076362125827
pancreas_integrated,44,0.05,baseline_correct_rare,prototype_margin,23,2.9826547049746717,2.6339281758198463,3.3417885918601025
pancreas_integrated,44,0.10,non_target,prototype_margin,1701,-4.332329006078134,-4.784897434381874,-3.7474557432092777
pancreas_integrated,44,0.10,baseline_correct_rare,prototype_margin,23,2.964640689999481,2.642329658705206,3.6323835375981286
pancreas_integrated,44,all,non_target,prototype_margin,1701,-3.936511536444427,-4.39293940227744,-3.355091002158633
pancreas_integrated,44,all,baseline_correct_rare,prototype_margin,23,3.041545334987494,2.576853594491161,3.5617735373119865
tabula_lung_endo,42,0.01,non_target,prototype_margin,1716,-3.4229883264445005,-4.230836683395931,-2.64457217364372
tabula_lung_endo,42,0.01,true_rescued_rare,prototype_margin,65,1.9471411451004021,1.6089316878978952,2.571998147478179
tabula_lung_endo,42,0.05,non_target,prototype_margin,1716,-3.9443483465326037,-4.72752021037547,-3.150740881279554
tabula_lung_endo,42,0.05,true_rescued_rare,prototype_margin,32,2.2397661916300717,1.6203446472778111,2.750844270569736
tabula_lung_endo,42,0.05,baseline_correct_rare,prototype_margin,33,3.2734001853328447,2.8462984888536065,3.8879909853767454
tabula_lung_endo,42,0.10,non_target,prototype_margin,1716,-3.8722686086640024,-4.581184381342827,-3.11488253306097
tabula_lung_endo,42,0.10,baseline_correct_rare,prototype_margin,64,3.195998124896547,2.4129998743352727,3.8159151394909823
tabula_lung_endo,42,0.10,unrescued_rare,prototype_margin,1,0.836590538689741,0.836590538689741,0.836590538689741
tabula_lung_endo,42,all,non_target,prototype_margin,1716,-3.6126982461727972,-4.408654485115796,-2.872237259898756
tabula_lung_endo,42,all,baseline_correct_rare,prototype_margin,65,3.475555394562696,2.95434235826937,4.23522621314441
tabula_lung_endo,43,0.01,non_target,prototype_margin,1716,-4.0309633068052495,-4.6191628856227585,-3.334954809639969
tabula_lung_endo,43,0.01,true_rescued_rare,prototype_margin,56,2.1392523013733844,1.3723952352121422,2.8553968223902637
tabula_lung_endo,43,0.01,baseline_correct_rare,prototype_margin,7,3.697624013591883,3.302026922886035,4.1100430839931
tabula_lung_endo,43,0.01,unrescued_rare,prototype_margin,2,-0.23030435672004135,-0.26817246027795383,-0.19243625316212887
tabula_lung_endo,43,0.05,non_target,prototype_margin,1716,-3.1874263430327616,-3.769689235040148,-2.5527439243158403
tabula_lung_endo,43,0.05,baseline_correct_rare,prototype_margin,60,3.212052137451723,2.374886305879056,3.7201660096900264
tabula_lung_endo,43,0.05,true_rescued_rare,prototype_margin,5,2.2717169893527913,1.1277172827890958,2.4264618727722453
tabula_lung_endo,43,0.10,non_target,prototype_margin,1716,-3.744792927240545,-4.3480532446801154,-3.0464626982593206
tabula_lung_endo,43,0.10,baseline_correct_rare,prototype_margin,63,3.042146725404076,2.3904352134682725,3.582914749230903
tabula_lung_endo,43,0.10,unrescued_rare,prototype_margin,2,0.35447304467888685,0.18883025899453187,0.5201158303632418
tabula_lung_endo,43,all,non_target,prototype_margin,1716,-3.270925127095148,-3.885533414002702,-2.62632877643163
tabula_lung_endo,43,all,baseline_correct_rare,prototype_margin,65,3.0863148034353003,2.4212824777849757,3.4948272950497845
tabula_lung_endo,44,0.01,non_target,prototype_margin,1716,-3.57490473643886,-4.24538629384696,-2.8106293731329264
tabula_lung_endo,44,0.01,true_rescued_rare,prototype_margin,23,1.9527424416322052,1.2491519857444255,2.7873379370605464
tabula_lung_endo,44,0.01,baseline_correct_rare,prototype_margin,40,2.762633813295119,2.113613691021245,3.3761573769266553
tabula_lung_endo,44,0.01,unrescued_rare,prototype_margin,2,-0.4453164267331893,-0.46512840089457974,-0.4255044525717988
tabula_lung_endo,44,0.05,non_target,prototype_margin,1716,-3.479410589847722,-4.190918494857634,-2.6977822548282724
tabula_lung_endo,44,0.05,baseline_correct_rare,prototype_margin,59,2.7932052663050575,2.2164686312290187,3.7518640895860846
tabula_lung_endo,44,0.05,true_rescued_rare,prototype_margin,6,0.5792075702857522,0.18464883417232913,0.9264717027956029
tabula_lung_endo,44,0.10,non_target,prototype_margin,1716,-3.448882789355869,-4.148326882645983,-2.6411870414079073
tabula_lung_endo,44,0.10,baseline_correct_rare,prototype_margin,63,3.3940318420424846,2.5957987940815257,4.114677989493696
tabula_lung_endo,44,0.10,unrescued_rare,prototype_margin,2,0.08806314046178265,0.059511587763965146,0.11661469315960016
tabula_lung_endo,44,all,non_target,prototype_margin,1716,-3.4787793408441257,-4.226735095919889,-2.6443841331303166
tabula_lung_endo,44,all,baseline_correct_rare,prototype_margin,63,3.1659498156478643,2.4953089054815694,4.094733004759768
tabula_lung_endo,44,all,unrescued_rare,prototype_margin,2,0.24790904280722525,0.24510365910485676,0.25071442650959375
tabula_sapiens_stomach,42,0.01,non_target,prototype_margin,9543,-4.286609360749395,-4.798596684520737,-3.7571411516005684
tabula_sapiens_stomach,42,0.01,baseline_correct_rare,prototype_margin,12,1.8125167790383703,1.301486798512825,2.209293127563958
tabula_sapiens_stomach,42,0.01,unrescued_rare,prototype_margin,13,-1.5616028227747885,-2.6448045175061683,-1.0796847337170137
tabula_sapiens_stomach,42,0.01,true_rescued_rare,prototype_margin,7,-0.4660446252025414,-0.6254144973228191,0.40418660982033483
tabula_sapiens_stomach,42,0.05,non_target,prototype_margin,9543,-4.286609360749395,-4.798596684520737,-3.7571411516005684
tabula_sapiens_stomach,42,0.05,baseline_correct_rare,prototype_margin,12,1.8125167790383703,1.301486798512825,2.209293127563958
tabula_sapiens_stomach,42,0.05,unrescued_rare,prototype_margin,13,-1.5616028227747885,-2.6448045175061683,-1.0796847337170137
tabula_sapiens_stomach,42,0.05,true_rescued_rare,prototype_margin,7,-0.4660446252025414,-0.6254144973228191,0.40418660982033483
tabula_sapiens_stomach,42,0.10,non_target,prototype_margin,9543,-4.286609360749395,-4.798596684520737,-3.7571411516005684
tabula_sapiens_stomach,42,0.10,baseline_correct_rare,prototype_margin,12,1.8125167790383703,1.301486798512825,2.209293127563958
tabula_sapiens_stomach,42,0.10,unrescued_rare,prototype_margin,13,-1.5616028227747885,-2.6448045175061683,-1.0796847337170137
tabula_sapiens_stomach,42,0.10,true_rescued_rare,prototype_margin,7,-0.4660446252025414,-0.6254144973228191,0.40418660982033483
tabula_sapiens_stomach,42,all,non_target,prototype_margin,9543,-4.142555183903886,-4.690102472983778,-3.540689256826357
tabula_sapiens_stomach,42,all,true_rescued_rare,prototype_margin,9,0.545029973667174,-0.12735866317837452,0.8625675852047676
tabula_sapiens_stomach,42,all,unrescued_rare,prototype_margin,15,-1.6772994612445853,-2.5101010103283152,-0.7536514208932292
tabula_sapiens_stomach,42,all,baseline_correct_rare,prototype_margin,8,1.9874919123589065,1.7945998928101938,2.675685813838655
tabula_sapiens_stomach,43,0.01,non_target,prototype_margin,9543,-5.17990424369991,-5.789786246616297,-4.681249296893948
tabula_sapiens_stomach,43,0.01,baseline_correct_rare,prototype_margin,17,-0.06750235495258128,-0.24024254209932572,1.0794688367689513
tabula_sapiens_stomach,43,0.01,unrescued_rare,prototype_margin,14,-2.612590524023429,-3.4675082089509788,-2.167955884960482
tabula_sapiens_stomach,43,0.01,true_rescued_rare,prototype_margin,1,-0.5871201021216743,-0.5871201021216743,-0.5871201021216743
tabula_sapiens_stomach,43,0.05,non_target,prototype_margin,9543,-5.17990424369991,-5.789786246616297,-4.681249296893948
tabula_sapiens_stomach,43,0.05,baseline_correct_rare,prototype_margin,17,-0.06750235495258128,-0.24024254209932572,1.0794688367689513
tabula_sapiens_stomach,43,0.05,unrescued_rare,prototype_margin,14,-2.612590524023429,-3.4675082089509788,-2.167955884960482
tabula_sapiens_stomach,43,0.05,true_rescued_rare,prototype_margin,1,-0.5871201021216743,-0.5871201021216743,-0.5871201021216743
tabula_sapiens_stomach,43,0.10,non_target,prototype_margin,9543,-5.17990424369991,-5.789786246616297,-4.681249296893948
tabula_sapiens_stomach,43,0.10,baseline_correct_rare,prototype_margin,17,-0.06750235495258128,-0.24024254209932572,1.0794688367689513
tabula_sapiens_stomach,43,0.10,unrescued_rare,prototype_margin,14,-2.612590524023429,-3.4675082089509788,-2.167955884960482
tabula_sapiens_stomach,43,0.10,true_rescued_rare,prototype_margin,1,-0.5871201021216743,-0.5871201021216743,-0.5871201021216743
tabula_sapiens_stomach,43,all,non_target,prototype_margin,9543,-4.340236456221967,-4.936293473449286,-3.8216898137560027
tabula_sapiens_stomach,43,all,baseline_correct_rare,prototype_margin,16,1.4447436558327982,0.8033513403585235,2.1989984490422616
tabula_sapiens_stomach,43,all,unrescued_rare,prototype_margin,14,-1.7201150911801593,-2.81357209689595,-1.287604353927817
tabula_sapiens_stomach,43,all,true_rescued_rare,prototype_margin,2,0.19733256842835312,0.1564808267649742,0.23818431009173202
tabula_sapiens_stomach,44,0.01,non_target,prototype_margin,9543,-4.345459735258714,-4.849696447269434,-3.83826272077033
tabula_sapiens_stomach,44,0.01,true_rescued_rare,prototype_margin,4,0.38051944128085236,0.31932632106437087,0.46442598911349875
tabula_sapiens_stomach,44,0.01,unrescued_rare,prototype_margin,14,-2.217225037135381,-2.902474641935452,-0.916160742702621
tabula_sapiens_stomach,44,0.01,baseline_correct_rare,prototype_margin,14,1.5623291023662698,0.5841203904296108,2.480932435516849
tabula_sapiens_stomach,44,0.05,non_target,prototype_margin,9543,-4.345459735258714,-4.849696447269434,-3.83826272077033
tabula_sapiens_stomach,44,0.05,true_rescued_rare,prototype_margin,4,0.38051944128085236,0.31932632106437087,0.46442598911349875
tabula_sapiens_stomach,44,0.05,unrescued_rare,prototype_margin,14,-2.217225037135381,-2.902474641935452,-0.916160742702621
tabula_sapiens_stomach,44,0.05,baseline_correct_rare,prototype_margin,14,1.5623291023662698,0.5841203904296108,2.480932435516849
tabula_sapiens_stomach,44,0.10,non_target,prototype_margin,9543,-4.345459735258714,-4.849696447269434,-3.83826272077033
tabula_sapiens_stomach,44,0.10,true_rescued_rare,prototype_margin,4,0.38051944128085236,0.31932632106437087,0.46442598911349875
tabula_sapiens_stomach,44,0.10,unrescued_rare,prototype_margin,14,-2.217225037135381,-2.902474641935452,-0.916160742702621
tabula_sapiens_stomach,44,0.10,baseline_correct_rare,prototype_margin,14,1.5623291023662698,0.5841203904296108,2.480932435516849
tabula_sapiens_stomach,44,all,non_target,prototype_margin,9543,-4.19694913607893,-4.662640737913641,-3.711736601649444
tabula_sapiens_stomach,44,all,true_rescued_rare,prototype_margin,5,0.7080937046125042,0.33006697381236805,0.9257549038359931
tabula_sapiens_stomach,44,all,unrescued_rare,prototype_margin,13,-2.5211564223055767,-3.2168370303852045,-0.996742354281178
tabula_sapiens_stomach,44,all,baseline_correct_rare,prototype_margin,14,1.6926318283832562,0.69445400831597,2.8138837675014794
tabula_small_intestine,42,0.01,non_target,prototype_margin,6288,-5.542141480026139,-6.0357182398549325,-5.03429412666946
tabula_small_intestine,42,0.01,baseline_correct_rare,prototype_margin,65,4.435925358866516,3.7631069539422586,4.884993807156956
tabula_small_intestine,42,0.05,non_target,prototype_margin,6288,-5.165752433017781,-5.616517809586739,-4.688715734151168
tabula_small_intestine,42,0.05,baseline_correct_rare,prototype_margin,65,4.123959707480674,3.574552613815323,4.569372900140654
tabula_small_intestine,42,0.10,non_target,prototype_margin,6288,-5.064705679614232,-5.5281823233505465,-4.554523234976675
tabula_small_intestine,42,0.10,baseline_correct_rare,prototype_margin,65,4.131305191232931,3.4627964307541808,4.527381391502692
tabula_small_intestine,42,all,non_target,prototype_margin,6288,-4.947019263114861,-5.392647899287956,-4.451939925749447
tabula_small_intestine,42,all,baseline_correct_rare,prototype_margin,65,4.2258131563073515,3.5155933587184496,4.633619911622171
tabula_small_intestine,43,0.01,non_target,prototype_margin,6288,-5.4870123874896315,-5.9101638190853,-4.987785759422756
tabula_small_intestine,43,0.01,baseline_correct_rare,prototype_margin,65,4.487362033371547,4.022732312386227,4.921445683621858
tabula_small_intestine,43,0.05,non_target,prototype_margin,6288,-5.205917636434383,-5.62945242127309,-4.690528542369694
tabula_small_intestine,43,0.05,baseline_correct_rare,prototype_margin,65,4.352189956537595,3.7678240978730635,4.856510216554047
tabula_small_intestine,43,0.10,non_target,prototype_margin,6288,-5.624906193985522,-6.0323478710319725,-5.1296458642953455
tabula_small_intestine,43,0.10,baseline_correct_rare,prototype_margin,65,4.593230224839708,3.804866931087786,5.08572367406458
tabula_small_intestine,43,all,non_target,prototype_margin,6288,-5.324103301614607,-5.737843976562104,-4.851978727214789
tabula_small_intestine,43,all,baseline_correct_rare,prototype_margin,65,4.441501881879633,3.9655340935558905,4.747078377851825
tabula_small_intestine,44,0.01,non_target,prototype_margin,6288,-5.270621504866991,-5.678856735321035,-4.797317927038538
tabula_small_intestine,44,0.01,baseline_correct_rare,prototype_margin,65,3.693540550649445,3.3094079660654145,4.123089840866318
tabula_small_intestine,44,0.05,non_target,prototype_margin,6288,-5.059199468838004,-5.460919334593598,-4.583955623524484
tabula_small_intestine,44,0.05,baseline_correct_rare,prototype_margin,65,4.09016638912767,3.665636204294295,4.548569915988049
tabula_small_intestine,44,0.10,non_target,prototype_margin,6288,-5.315169679829701,-5.713302856539585,-4.849047344721502
tabula_small_intestine,44,0.10,baseline_correct_rare,prototype_margin,65,4.238631585440901,3.5850777974420382,4.614730653203914
tabula_small_intestine,44,all,non_target,prototype_margin,6288,-4.932561595695172,-5.325225765152524,-4.502049703135485
tabula_small_intestine,44,all,baseline_correct_rare,prototype_margin,65,4.005327996431664,3.562511213249766,4.495553574251926
mouse_lung_tms_10x,42,0.01,non_target,prototype_margin,1316,-4.953041234304436,-5.745537427583244,-2.6770906746789427
mouse_lung_tms_10x,42,0.01,unrescued_rare,prototype_margin,44,-0.859115725626973,-1.1631685119884088,-0.5826778703774049
mouse_lung_tms_10x,42,0.01,true_rescued_rare,prototype_margin,7,0.16152960646823367,0.14771957533363111,0.3794449930044186
mouse_lung_tms_10x,42,0.05,non_target,prototype_margin,1316,-4.601995864704879,-5.450419766424343,-2.7819277618107936
mouse_lung_tms_10x,42,0.05,unrescued_rare,prototype_margin,51,-0.12331950735823405,-0.5544602359164443,0.18105654578122632
mouse_lung_tms_10x,42,0.10,non_target,prototype_margin,1316,-4.706547004936581,-5.521454631860895,-2.8068241302089434
mouse_lung_tms_10x,42,0.10,unrescued_rare,prototype_margin,22,-0.4757004581820361,-0.6987251360719403,-0.2715686488487683
mouse_lung_tms_10x,42,0.10,baseline_correct_rare,prototype_margin,14,0.6758847155129717,0.47227007337184057,0.9538432034488453
mouse_lung_tms_10x,42,0.10,true_rescued_rare,prototype_margin,15,0.27455064056316303,0.1908881065455963,0.4468241538630111
mouse_lung_tms_10x,42,all,non_target,prototype_margin,1316,-4.50275782811824,-5.298009562408991,-2.6651817642097457
mouse_lung_tms_10x,42,all,baseline_correct_rare,prototype_margin,34,1.0764489374527626,0.8537321289215524,1.4050694165895592
mouse_lung_tms_10x,42,all,unrescued_rare,prototype_margin,17,0.27438506883225955,-0.2799320791156137,0.560080748753494
mouse_lung_tms_10x,43,0.01,non_target,prototype_margin,1316,-4.47173995929446,-5.386677067990845,-2.108083853974179
mouse_lung_tms_10x,43,0.01,unrescued_rare,prototype_margin,51,-0.06709731176212674,-0.48642557544882137,0.35939689127696206
mouse_lung_tms_10x,43,0.05,non_target,prototype_margin,1316,-4.434386138742962,-5.180228923143168,-2.2886037009583715
mouse_lung_tms_10x,43,0.05,unrescued_rare,prototype_margin,51,-0.014130139377216633,-0.339814670097246,0.2954605394003291
mouse_lung_tms_10x,43,0.10,non_target,prototype_margin,1316,-4.597118929689277,-5.3715637301566215,-2.300841543523063
mouse_lung_tms_10x,43,0.10,unrescued_rare,prototype_margin,51,0.1778208579332734,-0.27615464895282327,0.5086038771159458
mouse_lung_tms_10x,43,all,non_target,prototype_margin,1316,-4.391776319453537,-5.173124594169072,-2.4936937104974413
mouse_lung_tms_10x,43,all,baseline_correct_rare,prototype_margin,37,0.9857931994718201,0.6596448569969202,1.187645024272853
mouse_lung_tms_10x,43,all,unrescued_rare,prototype_margin,14,-0.35372443021509214,-0.6081950089142912,-0.07558060872372385
mouse_lung_tms_10x,44,0.01,non_target,prototype_margin,1316,-4.4196687663732055,-5.133818025317021,-2.6181794694225418
mouse_lung_tms_10x,44,0.01,unrescued_rare,prototype_margin,40,-0.7667623456164745,-1.1022900339056527,-0.3813124199063712
mouse_lung_tms_10x,44,0.01,true_rescued_rare,prototype_margin,11,0.5129075029408412,0.18891261051286,0.7425152026771578
mouse_lung_tms_10x,44,0.05,non_target,prototype_margin,1316,-4.23625746742094,-5.027028867213674,-2.404288727037984
mouse_lung_tms_10x,44,0.05,unrescued_rare,prototype_margin,34,-0.3627185828604349,-0.8302217016408497,-0.08693253128671341
mouse_lung_tms_10x,44,0.05,true_rescued_rare,prototype_margin,16,0.564964330869494,0.36397910694164426,0.6987485223313388
mouse_lung_tms_10x,44,0.05,baseline_correct_rare,prototype_margin,1,1.2616846411138152,1.2616846411138152,1.2616846411138152
mouse_lung_tms_10x,44,0.10,non_target,prototype_margin,1316,-4.189277329724105,-4.959256150200586,-2.455206433824392
mouse_lung_tms_10x,44,0.10,unrescued_rare,prototype_margin,33,-0.17636383581520576,-0.6285244626331541,0.2678099454798102
mouse_lung_tms_10x,44,0.10,baseline_correct_rare,prototype_margin,18,0.933029918624305,0.6983928321110731,1.2874475669057484
mouse_lung_tms_10x,44,all,non_target,prototype_margin,1316,-4.293037091609308,-5.052963264035596,-2.6660016403899727
mouse_lung_tms_10x,44,all,baseline_correct_rare,prototype_margin,42,1.0667456240950781,0.6280420972873055,1.7376192389055969
mouse_lung_tms_10x,44,all,unrescued_rare,prototype_margin,8,-0.5886748075323038,-0.7419913162548067,-0.36378550686025357
mouse_lung_tms_10x,44,all,true_rescued_rare,prototype_margin,1,0.34124700889390613,0.34124700889390613,0.34124700889390613
mouse_pancreas_tms_10x,42,0.01,non_target,prototype_margin,864,-3.4567853412627283,-4.053624538217843,-2.6882509229319846
mouse_pancreas_tms_10x,42,0.01,unrescued_rare,prototype_margin,67,0.1772142860922865,-0.8178041774872278,0.9583371869944155
mouse_pancreas_tms_10x,42,0.01,baseline_correct_rare,prototype_margin,4,1.5524519613719399,1.352589336286773,1.851122639945507
mouse_pancreas_tms_10x,42,0.05,non_target,prototype_margin,864,-2.354860657435587,-2.798330535797847,-1.796125627532967
mouse_pancreas_tms_10x,42,0.05,baseline_correct_rare,prototype_margin,59,1.6908491697419805,1.168139213021265,2.1777788591718807
mouse_pancreas_tms_10x,42,0.05,unrescued_rare,prototype_margin,12,-0.07260338075678008,-0.2901212957870122,-0.034724855730137505
mouse_pancreas_tms_10x,42,0.10,non_target,prototype_margin,864,-2.702665532597072,-3.113343049049335,-2.119861063738079
mouse_pancreas_tms_10x,42,0.10,baseline_correct_rare,prototype_margin,61,1.4631637473693724,0.9131046563528709,1.9726267540553217
mouse_pancreas_tms_10x,42,0.10,unrescued_rare,prototype_margin,10,-0.6448921458680297,-0.9071834766257482,-0.2720880884656127
mouse_pancreas_tms_10x,42,all,non_target,prototype_margin,864,-2.278477312895887,-2.718207653849456,-1.8294806608464351
mouse_pancreas_tms_10x,42,all,baseline_correct_rare,prototype_margin,67,1.7832808078084819,1.356871075945791,2.4404216204545417
mouse_pancreas_tms_10x,42,all,unrescued_rare,prototype_margin,4,-0.21746251886878243,-0.3212139981630072,-0.10172141496210751
mouse_pancreas_tms_10x,43,0.01,non_target,prototype_margin,864,-2.9265053706433237,-3.3381316187463383,-2.281451364573242
mouse_pancreas_tms_10x,43,0.01,unrescued_rare,prototype_margin,44,0.4238491909019131,0.050526405350191816,0.8345104085751347
mouse_pancreas_tms_10x,43,0.01,baseline_correct_rare,prototype_margin,27,1.7732637730842136,1.3600614629909988,2.024891299446095
mouse_pancreas_tms_10x,43,0.05,non_target,prototype_margin,864,-2.3758196296309206,-2.8011994357815224,-1.8041247110484786
mouse_pancreas_tms_10x,43,0.05,unrescued_rare,prototype_margin,20,0.6386705135651751,-0.3643093325982457,0.8681119613843364
mouse_pancreas_tms_10x,43,0.05,baseline_correct_rare,prototype_margin,51,1.7951878089243254,1.324483803175846,2.277347059037592
mouse_pancreas_tms_10x,43,0.10,non_target,prototype_margin,864,-2.585927607996031,-3.0077749422564146,-1.9627727460071747
mouse_pancreas_tms_10x,43,0.10,baseline_correct_rare,prototype_margin,61,1.7230459897198105,1.288844757398686,2.4332593293672753
mouse_pancreas_tms_10x,43,0.10,unrescued_rare,prototype_margin,10,-0.021481490218778987,-0.7595549816574895,0.5489172000100276
mouse_pancreas_tms_10x,43,all,non_target,prototype_margin,864,-2.3882328880493677,-2.841964192525073,-1.8577310434898338
mouse_pancreas_tms_10x,43,all,baseline_correct_rare,prototype_margin,67,1.9295220105496314,1.3810829115726748,2.5072776670826595
mouse_pancreas_tms_10x,43,all,unrescued_rare,prototype_margin,4,-0.1574608052028501,-0.5848107742489707,0.32553792291105443
mouse_pancreas_tms_10x,44,0.01,non_target,prototype_margin,864,-2.218018168982784,-2.685916667208046,-1.8004990881546679
mouse_pancreas_tms_10x,44,0.01,unrescued_rare,prototype_margin,32,0.5485764713756607,0.11540757937181922,0.8185401986787193
mouse_pancreas_tms_10x,44,0.01,baseline_correct_rare,prototype_margin,39,1.5629334307258835,1.1183874654062271,1.8004257099786043
mouse_pancreas_tms_10x,44,0.05,non_target,prototype_margin,864,-2.16822095004327,-2.6560872699359477,-1.7868001929924695
