dataset,seed,rare_train_size,contrast,left_group,right_group,metric,n_left,n_right,median_left,median_right,raw_median_difference,raw_cliffs_delta,hypothesis_direction,oriented_median_difference,oriented_cliffs_delta
mouse_lung_tms_10x,44,0.01,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_standardized_distance,11,1316,1.3869109540347477,3.196766430534814,-1.809855476500066,-0.9950262503453993,-1.0,1.809855476500066,0.9950262503453993
mouse_lung_tms_10x,44,0.01,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,standardized_prototype_margin,11,1316,-0.16188706989824597,-2.231541016512889,2.069653946614643,0.9997236805747445,1.0,2.069653946614643,0.9997236805747445
mouse_lung_tms_10x,44,0.01,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_prototype_distance,11,1316,3.0138583699154347,6.946805946916367,-3.9329475770009323,-0.9950262503453993,-1.0,3.9329475770009323,0.9950262503453993
mouse_lung_tms_10x,44,0.01,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,nearest_nonrare_distance,11,1316,3.54754473762062,2.5208338459819837,1.0267108916386363,0.7783918209450125,1.0,1.0267108916386363,0.7783918209450125
mouse_lung_tms_10x,44,0.01,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,prototype_margin,11,1316,0.5129075029408412,-4.4196687663732055,4.932576269314047,0.9995855208621167,1.0,4.932576269314047,0.9995855208621167
mouse_lung_tms_10x,44,0.01,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,scANVI_rare_probability,11,1316,0.0001522807,8.3218805e-12,0.00015228069167811948,0.9922630560928434,,,
mouse_lung_tms_10x,44,0.01,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_membership_score,11,11,0.10312450396515885,0.059994667072254454,0.043129836892904394,0.9173553719008265,1.0,0.043129836892904394,0.9173553719008265
mouse_lung_tms_10x,44,0.01,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_rank,11,11,1.0,2.0,-1.0,-1.0,-1.0,1.0,1.0
mouse_lung_tms_10x,44,0.01,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_standardized_distance,11,11,1.3869109540347477,2.048896548122164,-0.6619855940874164,-0.8347107438016529,-1.0,0.6619855940874164,0.8347107438016529
mouse_lung_tms_10x,44,0.01,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,standardized_prototype_margin,11,11,-0.16188706989824597,-0.7657032111584793,0.6038161412602333,0.9834710743801653,1.0,0.6038161412602333,0.9834710743801653
mouse_lung_tms_10x,44,0.01,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_prototype_distance,11,11,3.0138583699154347,4.45240121053519,-1.4385428406197556,-0.8347107438016529,-1.0,1.4385428406197556,0.8347107438016529
mouse_lung_tms_10x,44,0.01,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,nearest_nonrare_distance,11,11,3.54754473762062,2.9797470892576805,0.5677976483629394,0.5537190082644627,1.0,0.5677976483629394,0.5537190082644627
mouse_lung_tms_10x,44,0.01,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,prototype_margin,11,11,0.5129075029408412,-1.2549577383519455,1.7678652412927867,1.0,1.0,1.7678652412927867,1.0
mouse_lung_tms_10x,44,0.01,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,scANVI_rare_probability,11,11,0.0001522807,4.2108204e-06,0.00014806987959999998,0.5867768595041323,,,
mouse_lung_tms_10x,44,0.05,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_membership_score,1,16,0.11947871034005397,0.1097396706306652,0.009739039709388775,0.5,1.0,0.009739039709388775,0.5
mouse_lung_tms_10x,44,0.05,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_rank,1,16,1.0,1.0,0.0,0.0,-1.0,-0.0,-0.0
mouse_lung_tms_10x,44,0.05,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_standardized_distance,1,16,1.220088202841849,1.3030830998953498,-0.08299489705350083,-0.5,-1.0,0.08299489705350083,0.5
mouse_lung_tms_10x,44,0.05,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,standardized_prototype_margin,1,16,0.15360441505611888,-0.1444755980572459,0.2980800131133648,1.0,1.0,0.2980800131133648,1.0
mouse_lung_tms_10x,44,0.05,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_prototype_distance,1,16,2.577642176321076,2.7529828988739515,-0.17534072255287558,-0.5,-1.0,0.17534072255287558,0.5
mouse_lung_tms_10x,44,0.05,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,nearest_nonrare_distance,1,16,3.839326817434891,3.287674078693846,0.551652738741045,0.75,1.0,0.551652738741045,0.75
mouse_lung_tms_10x,44,0.05,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,prototype_margin,1,16,1.2616846411138152,0.564964330869494,0.6967203102443211,1.0,1.0,0.6967203102443211,1.0
mouse_lung_tms_10x,44,0.05,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,scANVI_rare_probability,1,16,0.93937516,0.006859503,0.9325156569999999,1.0,,,
mouse_lung_tms_10x,44,0.05,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_membership_score,16,34,0.1097396706306652,0.07606227927643822,0.03367739135422698,0.8970588235294117,1.0,0.03367739135422698,0.8970588235294117
mouse_lung_tms_10x,44,0.05,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_rank,16,34,1.0,2.0,-1.0,-0.8529411764705882,-1.0,1.0,0.8529411764705882
mouse_lung_tms_10x,44,0.05,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_standardized_distance,16,34,1.3030830998953498,1.7237128210864445,-0.42062972119109476,-0.8602941176470589,-1.0,0.42062972119109476,0.8602941176470589
mouse_lung_tms_10x,44,0.05,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,standardized_prototype_margin,16,34,-0.1444755980572459,-0.5876956078342241,0.44322000977697823,0.9522058823529411,1.0,0.44322000977697823,0.9522058823529411
mouse_lung_tms_10x,44,0.05,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_prototype_distance,16,34,2.7529828988739515,3.641634151652995,-0.8886512527790433,-0.8602941176470589,-1.0,0.8886512527790433,0.8602941176470589
mouse_lung_tms_10x,44,0.05,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,nearest_nonrare_distance,16,34,3.287674078693846,3.0941534238941015,0.19352065479974456,0.21691176470588225,1.0,0.19352065479974456,0.21691176470588225
mouse_lung_tms_10x,44,0.05,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,prototype_margin,16,34,0.564964330869494,-0.3627185828604349,0.927682913729929,0.974264705882353,1.0,0.927682913729929,0.974264705882353
mouse_lung_tms_10x,44,0.05,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,scANVI_rare_probability,16,34,0.006859503,1.3928986e-05,0.006845574014,0.713235294117647,,,
mouse_lung_tms_10x,44,0.05,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_membership_score,16,1316,0.1097396706306652,0.014709998805663989,0.09502967182500122,0.9983852583586625,1.0,0.09502967182500122,0.9983852583586625
mouse_lung_tms_10x,44,0.05,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_rank,16,1316,1.0,14.0,-13.0,-0.9992401215805471,-1.0,13.0,0.9992401215805471
mouse_lung_tms_10x,44,0.05,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_standardized_distance,16,1316,1.3030830998953498,3.2114936767144124,-1.9084105768190627,-0.9949658054711246,-1.0,1.9084105768190627,0.9949658054711246
mouse_lung_tms_10x,44,0.05,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,standardized_prototype_margin,16,1316,-0.1444755980572459,-2.234446201602838,2.0899706035455923,1.0,1.0,2.0899706035455923,1.0
mouse_lung_tms_10x,44,0.05,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_prototype_distance,16,1316,2.7529828988739515,6.784822220890319,-4.031839322016367,-0.9949658054711246,-1.0,4.031839322016367,0.9949658054711246
mouse_lung_tms_10x,44,0.05,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,nearest_nonrare_distance,16,1316,3.287674078693846,2.5445052416833844,0.7431688370104617,0.7054521276595744,1.0,0.7431688370104617,0.7054521276595744
mouse_lung_tms_10x,44,0.05,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,prototype_margin,16,1316,0.564964330869494,-4.23625746742094,4.801221798290435,1.0,1.0,4.801221798290435,1.0
mouse_lung_tms_10x,44,0.05,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,scANVI_rare_probability,16,1316,0.006859503,1.35729477e-11,0.006859502986427053,0.9972454407294833,,,
mouse_lung_tms_10x,44,0.05,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_membership_score,16,11,0.1097396706306652,0.05744888616928891,0.05229078446137629,0.9545454545454546,1.0,0.05229078446137629,0.9545454545454546
mouse_lung_tms_10x,44,0.05,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_rank,16,11,1.0,2.0,-1.0,-1.0,-1.0,1.0,1.0
mouse_lung_tms_10x,44,0.05,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_standardized_distance,16,11,1.3030830998953498,1.9875392987875533,-0.6844561988922035,-0.9318181818181819,-1.0,0.6844561988922035,0.9318181818181819
mouse_lung_tms_10x,44,0.05,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,standardized_prototype_margin,16,11,-0.1444755980572459,-0.7545556487848766,0.6100800507276307,1.0,1.0,0.6100800507276307,1.0
mouse_lung_tms_10x,44,0.05,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_prototype_distance,16,11,2.7529828988739515,4.199012097418413,-1.446029198544461,-0.9318181818181819,-1.0,1.446029198544461,0.9318181818181819
mouse_lung_tms_10x,44,0.05,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,nearest_nonrare_distance,16,11,3.287674078693846,3.0603243210587965,0.2273497576350496,0.3295454545454546,1.0,0.2273497576350496,0.3295454545454546
mouse_lung_tms_10x,44,0.05,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,prototype_margin,16,11,0.564964330869494,-0.8589160164540361,1.4238803473235302,1.0,1.0,1.4238803473235302,1.0
mouse_lung_tms_10x,44,0.05,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,scANVI_rare_probability,16,11,0.006859503,1.679824e-05,0.00684270476,0.9090909090909092,,,
mouse_lung_tms_10x,44,0.10,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_membership_score,18,0,0.14026200403502478,,,,1.0,,
mouse_lung_tms_10x,44,0.10,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_rank,18,0,1.0,,,,-1.0,,
mouse_lung_tms_10x,44,0.10,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_standardized_distance,18,0,1.0327034279549354,,,,-1.0,,
mouse_lung_tms_10x,44,0.10,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,standardized_prototype_margin,18,0,0.28236355296315396,,,,1.0,,
mouse_lung_tms_10x,44,0.10,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_prototype_distance,18,0,2.575720689213849,,,,-1.0,,
mouse_lung_tms_10x,44,0.10,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,nearest_nonrare_distance,18,0,3.5934890315305092,,,,1.0,,
mouse_lung_tms_10x,44,0.10,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,prototype_margin,18,0,0.933029918624305,,,,1.0,,
mouse_lung_tms_10x,44,0.10,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,scANVI_rare_probability,18,0,0.9819464,,,,,,
mouse_lung_tms_10x,44,0.10,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_membership_score,0,33,,0.1022901044495742,,,1.0,,
mouse_lung_tms_10x,44,0.10,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_rank,0,33,,2.0,,,-1.0,,
mouse_lung_tms_10x,44,0.10,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_standardized_distance,0,33,,1.391343465520698,,,-1.0,,
mouse_lung_tms_10x,44,0.10,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,standardized_prototype_margin,0,33,,-0.25225172300963883,,,1.0,,
mouse_lung_tms_10x,44,0.10,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_prototype_distance,0,33,,3.4702239316092807,,,-1.0,,
mouse_lung_tms_10x,44,0.10,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,nearest_nonrare_distance,0,33,,3.105280380954158,,,1.0,,
mouse_lung_tms_10x,44,0.10,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,prototype_margin,0,33,,-0.17636383581520576,,,1.0,,
mouse_lung_tms_10x,44,0.10,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,scANVI_rare_probability,0,33,,0.00061289925,,,,,
mouse_lung_tms_10x,44,0.10,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_membership_score,0,1316,,0.024360811888499416,,,1.0,,
mouse_lung_tms_10x,44,0.10,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_rank,0,1316,,14.0,,,-1.0,,
mouse_lung_tms_10x,44,0.10,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_standardized_distance,0,1316,,2.7018392030062843,,,-1.0,,
mouse_lung_tms_10x,44,0.10,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,standardized_prototype_margin,0,1316,,-1.72789643146576,,,1.0,,
mouse_lung_tms_10x,44,0.10,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_prototype_distance,0,1316,,6.738801233470897,,,-1.0,,
mouse_lung_tms_10x,44,0.10,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,nearest_nonrare_distance,0,1316,,2.5348793688790376,,,1.0,,
mouse_lung_tms_10x,44,0.10,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,prototype_margin,0,1316,,-4.189277329724105,,,1.0,,
mouse_lung_tms_10x,44,0.10,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,scANVI_rare_probability,0,1316,,1.8919117e-11,,,,,
mouse_lung_tms_10x,44,0.10,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_membership_score,0,11,,0.08643753166925429,,,1.0,,
mouse_lung_tms_10x,44,0.10,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_rank,0,11,,2.0,,,-1.0,,
mouse_lung_tms_10x,44,0.10,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_standardized_distance,0,11,,1.4974595185398496,,,-1.0,,
mouse_lung_tms_10x,44,0.10,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,standardized_prototype_margin,0,11,,-0.2881425805669333,,,1.0,,
mouse_lung_tms_10x,44,0.10,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_prototype_distance,0,11,,3.7348936381487556,,,-1.0,,
mouse_lung_tms_10x,44,0.10,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,nearest_nonrare_distance,0,11,,2.8898325257452027,,,1.0,,
mouse_lung_tms_10x,44,0.10,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,prototype_margin,0,11,,-0.6494724313085278,,,1.0,,
mouse_lung_tms_10x,44,0.10,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,scANVI_rare_probability,0,11,,0.00018966728,,,,,
mouse_lung_tms_10x,44,all,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_membership_score,42,1,0.1483332522019879,0.11719555121609368,0.031137700985894218,0.8095238095238095,1.0,0.031137700985894218,0.8095238095238095
mouse_lung_tms_10x,44,all,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_rank,42,1,1.0,1.0,0.0,0.023809523809523725,-1.0,-0.0,-0.023809523809523725
mouse_lung_tms_10x,44,all,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_standardized_distance,42,1,1.0593965284405997,1.2474008189685404,-0.18800429052794065,-0.7619047619047619,-1.0,0.18800429052794065,0.7619047619047619
mouse_lung_tms_10x,44,all,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,standardized_prototype_margin,42,1,0.3164214538514651,-0.05837697564930533,0.3747984295007704,0.7619047619047619,1.0,0.3747984295007704,0.7619047619047619
mouse_lung_tms_10x,44,all,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_prototype_distance,42,1,2.6971148682731805,3.175754502885208,-0.47863963461202763,-0.7619047619047619,-1.0,0.47863963461202763,0.7619047619047619
mouse_lung_tms_10x,44,all,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,nearest_nonrare_distance,42,1,3.7411313984454817,3.5170015117791142,0.22412988666636746,0.33333333333333326,1.0,0.22412988666636746,0.33333333333333326
mouse_lung_tms_10x,44,all,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,prototype_margin,42,1,1.0667456240950781,0.34124700889390613,0.725498615201172,0.7142857142857142,1.0,0.725498615201172,0.7142857142857142
mouse_lung_tms_10x,44,all,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,scANVI_rare_probability,42,1,0.999984025,0.4537241,0.546259925,1.0,,,
mouse_lung_tms_10x,44,all,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_membership_score,1,8,0.11719555121609368,0.08719674378984357,0.029998807426250107,1.0,1.0,0.029998807426250107,1.0
mouse_lung_tms_10x,44,all,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_rank,1,8,1.0,2.0,-1.0,-1.0,-1.0,1.0,1.0
mouse_lung_tms_10x,44,all,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_standardized_distance,1,8,1.2474008189685404,1.4513128198261436,-0.2039120008576032,-1.0,-1.0,0.2039120008576032,1.0
mouse_lung_tms_10x,44,all,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,standardized_prototype_margin,1,8,-0.05837697564930533,-0.4011659494878712,0.3427889738385659,1.0,1.0,0.3427889738385659,1.0
mouse_lung_tms_10x,44,all,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_prototype_distance,1,8,3.175754502885208,3.6948935358797006,-0.5191390329944925,-1.0,-1.0,0.5191390329944925,1.0
mouse_lung_tms_10x,44,all,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,nearest_nonrare_distance,1,8,3.5170015117791142,3.223254490683916,0.29374702109519824,0.5,1.0,0.29374702109519824,0.5
mouse_lung_tms_10x,44,all,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,prototype_margin,1,8,0.34124700889390613,-0.5886748075323038,0.92992181642621,1.0,1.0,0.92992181642621,1.0
mouse_lung_tms_10x,44,all,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,scANVI_rare_probability,1,8,0.4537241,0.007495733300000001,0.44622836670000005,1.0,,,
mouse_lung_tms_10x,44,all,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_membership_score,1,1316,0.11719555121609368,0.024126982256762297,0.09306856895933138,0.9908814589665653,1.0,0.09306856895933138,0.9908814589665653
mouse_lung_tms_10x,44,all,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_rank,1,1316,1.0,16.0,-15.0,-0.9924012158054711,-1.0,15.0,0.9924012158054711
mouse_lung_tms_10x,44,all,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_standardized_distance,1,1316,1.2474008189685404,2.714204044129493,-1.4668032251609526,-0.9848024316109423,-1.0,1.4668032251609526,0.9848024316109423
mouse_lung_tms_10x,44,all,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,standardized_prototype_margin,1,1316,-0.05837697564930533,-1.72407922662455,1.6657022509752446,0.9924012158054711,1.0,1.6657022509752446,0.9924012158054711
mouse_lung_tms_10x,44,all,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_prototype_distance,1,1316,3.175754502885208,6.910085021445596,-3.734330518560388,-0.9848024316109423,-1.0,3.734330518560388,0.9848024316109423
mouse_lung_tms_10x,44,all,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,nearest_nonrare_distance,1,1316,3.5170015117791142,2.593019221863475,0.9239822899156391,0.7933130699088147,1.0,0.9239822899156391,0.7933130699088147
mouse_lung_tms_10x,44,all,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,prototype_margin,1,1316,0.34124700889390613,-4.293037091609308,4.634284100503214,0.9954407294832828,1.0,4.634284100503214,0.9954407294832828
mouse_lung_tms_10x,44,all,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,scANVI_rare_probability,1,1316,0.4537241,6.32710465e-13,0.4537240999993673,0.9832826747720365,,,
mouse_lung_tms_10x,44,all,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_membership_score,1,11,0.11719555121609368,0.08924137921481068,0.027954172001283,0.8181818181818181,1.0,0.027954172001283,0.8181818181818181
mouse_lung_tms_10x,44,all,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_rank,1,11,1.0,2.0,-1.0,-0.9090909090909091,-1.0,1.0,0.9090909090909091
mouse_lung_tms_10x,44,all,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_standardized_distance,1,11,1.2474008189685404,1.6151861661477829,-0.3677853471792425,-0.6363636363636364,-1.0,0.3677853471792425,0.6363636363636364
mouse_lung_tms_10x,44,all,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,standardized_prototype_margin,1,11,-0.05837697564930533,-0.24793470387247218,0.18955772822316685,0.6363636363636365,1.0,0.18955772822316685,0.6363636363636365
mouse_lung_tms_10x,44,all,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,rare_prototype_distance,1,11,3.175754502885208,4.112098262355785,-0.9363437594705766,-0.6363636363636364,-1.0,0.9363437594705766,0.6363636363636364
mouse_lung_tms_10x,44,all,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,nearest_nonrare_distance,1,11,3.5170015117791142,3.0304036013231888,0.4865979104559255,0.2727272727272727,1.0,0.4865979104559255,0.2727272727272727
mouse_lung_tms_10x,44,all,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,prototype_margin,1,11,0.34124700889390613,-0.6332721484832811,0.9745191573771872,1.0,1.0,0.9745191573771872,1.0
mouse_lung_tms_10x,44,all,H3b_true_rescued_vs_closest_competitor,true_rescued_rare,closest_competitor,scANVI_rare_probability,1,11,0.4537241,0.06687759,0.38684651000000003,0.6363636363636365,,,
mouse_pancreas_tms_10x,42,0.01,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_membership_score,4,0,0.2325300926632721,,,,1.0,,
mouse_pancreas_tms_10x,42,0.01,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_rank,4,0,1.0,,,,-1.0,,
mouse_pancreas_tms_10x,42,0.01,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_standardized_distance,4,0,0.9596284520507593,,,,-1.0,,
mouse_pancreas_tms_10x,42,0.01,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,standardized_prototype_margin,4,0,0.14154802446207854,,,,1.0,,
mouse_pancreas_tms_10x,42,0.01,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,rare_prototype_distance,4,0,3.217851386256591,,,,-1.0,,
mouse_pancreas_tms_10x,42,0.01,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,nearest_nonrare_distance,4,0,4.870383107672008,,,,1.0,,
mouse_pancreas_tms_10x,42,0.01,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,prototype_margin,4,0,1.5524519613719399,,,,1.0,,
mouse_pancreas_tms_10x,42,0.01,H1_baseline_correct_vs_true_rescued,baseline_correct_rare,true_rescued_rare,scANVI_rare_probability,4,0,0.6081831499999999,,,,,,
mouse_pancreas_tms_10x,42,0.01,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_membership_score,0,67,,0.19323973963590763,,,1.0,,
mouse_pancreas_tms_10x,42,0.01,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_rank,0,67,,1.0,,,-1.0,,
mouse_pancreas_tms_10x,42,0.01,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_standardized_distance,0,67,,1.213285303307573,,,-1.0,,
mouse_pancreas_tms_10x,42,0.01,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,standardized_prototype_margin,0,67,,0.08009877334355497,,,1.0,,
mouse_pancreas_tms_10x,42,0.01,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,rare_prototype_distance,0,67,,4.068420217043036,,,-1.0,,
mouse_pancreas_tms_10x,42,0.01,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,nearest_nonrare_distance,0,67,,4.099139240151363,,,1.0,,
mouse_pancreas_tms_10x,42,0.01,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,prototype_margin,0,67,,0.1772142860922865,,,1.0,,
mouse_pancreas_tms_10x,42,0.01,H2_true_rescued_vs_unrescued,true_rescued_rare,unrescued_rare,scANVI_rare_probability,0,67,,0.0036262379,,,,,
mouse_pancreas_tms_10x,42,0.01,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_membership_score,0,864,,0.09754683913285128,,,1.0,,
mouse_pancreas_tms_10x,42,0.01,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_rank,0,864,,5.0,,,-1.0,,
mouse_pancreas_tms_10x,42,0.01,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_standardized_distance,0,864,,1.9679791836457232,,,-1.0,,
mouse_pancreas_tms_10x,42,0.01,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,standardized_prototype_margin,0,864,,-1.121519606035908,,,1.0,,
mouse_pancreas_tms_10x,42,0.01,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,rare_prototype_distance,0,864,,6.599079602824803,,,-1.0,,
mouse_pancreas_tms_10x,42,0.01,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,nearest_nonrare_distance,0,864,,2.98727814734601,,,1.0,,
mouse_pancreas_tms_10x,42,0.01,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,prototype_margin,0,864,,-3.4567853412627283,,,1.0,,
mouse_pancreas_tms_10x,42,0.01,H3a_true_rescued_vs_non_target,true_rescued_rare,non_target,scANVI_rare_probability,0,864,,4.215435e-08,,,,,
