dataset,rare_class,actual_training_labeled_rare_count,variant,variant_group,seed,n_identity_runs,rare_f1,rare_recall,rescue_precision,incremental_fpr,abstain,alpha_violation
tabula_lung_endo,endothelial cell of lymphatic vessel,20,fixed_rank_1,component,44,1,0.9692307692307692,0.9692307692307692,,0.0,1.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,20,minus_conformal_tau,component,44,1,0.9692307692307692,0.9692307692307692,,0.0,1.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,20,full_method,component,44,1,0.9692307692307692,0.9692307692307692,,0.0,1.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,20,rank_1,rank,44,1,0.9692307692307692,0.9692307692307692,,0.0,1.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,20,rank_2,rank,44,1,0.9692307692307692,0.9692307692307692,,0.0,1.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,20,rank_3,rank,44,1,0.9692307692307692,0.9692307692307692,,0.0,1.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,20,adaptive_rank,rank,44,1,0.9692307692307692,0.9692307692307692,,0.0,1.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,208,baseline,component,44,1,0.9692307692307692,0.9692307692307692,,0.0,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,208,minus_separability_gate,component,44,1,0.9692307692307692,0.9692307692307692,,0.0,1.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,208,minus_necessity_gate,component,44,1,0.9701492537313433,1.0,0.5,0.0011655011655011655,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,208,fixed_rank_1,component,44,1,0.9692307692307692,0.9692307692307692,,0.0,1.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,208,minus_conformal_tau,component,44,1,0.9692307692307692,0.9692307692307692,,0.0,1.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,208,full_method,component,44,1,0.9692307692307692,0.9692307692307692,,0.0,1.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,208,rank_1,rank,44,1,0.9692307692307692,0.9692307692307692,,0.0,1.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,208,rank_2,rank,44,1,0.9692307692307692,0.9692307692307692,,0.0,1.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,208,rank_3,rank,44,1,0.9692307692307692,0.9692307692307692,,0.0,1.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,208,adaptive_rank,rank,44,1,0.9692307692307692,0.9692307692307692,,0.0,1.0,0.0
tabula_sapiens_stomach,mast cell,5,baseline,component,42,1,0.5454545454545454,0.375,,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,5,minus_separability_gate,component,42,1,0.7450980392156863,0.59375,1.0,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,5,minus_necessity_gate,component,42,1,0.7450980392156863,0.59375,1.0,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,5,fixed_rank_1,component,42,1,0.6382978723404256,0.46875,1.0,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,5,minus_conformal_tau,component,42,1,0.7450980392156863,0.59375,1.0,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,5,full_method,component,42,1,0.7450980392156863,0.59375,1.0,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,5,rank_1,rank,42,1,0.6382978723404256,0.46875,1.0,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,5,rank_2,rank,42,1,0.7450980392156863,0.59375,1.0,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,5,rank_3,rank,42,1,0.7307692307692307,0.59375,0.875,0.00010478885046631039,0.0,0.0
tabula_sapiens_stomach,mast cell,5,adaptive_rank,rank,42,1,0.7450980392156863,0.59375,1.0,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,52,baseline,component,42,1,0.4,0.25,,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,52,minus_separability_gate,component,42,1,0.6938775510204082,0.53125,1.0,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,52,minus_necessity_gate,component,42,1,0.6938775510204082,0.53125,1.0,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,52,fixed_rank_1,component,42,1,0.6086956521739131,0.4375,1.0,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,52,minus_conformal_tau,component,42,1,0.6938775510204082,0.53125,1.0,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,52,full_method,component,42,1,0.6938775510204082,0.53125,1.0,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,52,rank_1,rank,42,1,0.6086956521739131,0.4375,1.0,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,52,rank_2,rank,42,1,0.6938775510204082,0.53125,1.0,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,52,rank_3,rank,42,1,0.7058823529411765,0.5625,0.9090909090909091,0.00010478885046631039,0.0,0.0
tabula_sapiens_stomach,mast cell,52,adaptive_rank,rank,42,1,0.6938775510204082,0.53125,1.0,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,5,baseline,component,43,1,0.6666666666666666,0.53125,,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,5,minus_separability_gate,component,43,1,0.6923076923076923,0.5625,1.0,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,5,minus_necessity_gate,component,43,1,0.6923076923076923,0.5625,1.0,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,5,fixed_rank_1,component,43,1,0.6666666666666666,0.53125,,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,5,minus_conformal_tau,component,43,1,0.6923076923076923,0.5625,1.0,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,5,full_method,component,43,1,0.6923076923076923,0.5625,1.0,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,5,rank_1,rank,43,1,0.6666666666666666,0.53125,,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,5,rank_2,rank,43,1,0.6666666666666666,0.53125,,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,5,rank_3,rank,43,1,0.6923076923076923,0.5625,1.0,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,5,adaptive_rank,rank,43,1,0.6923076923076923,0.5625,1.0,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,52,baseline,component,43,1,0.6666666666666666,0.5,,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,52,minus_separability_gate,component,43,1,0.72,0.5625,1.0,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,52,minus_necessity_gate,component,43,1,0.72,0.5625,1.0,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,52,fixed_rank_1,component,43,1,0.72,0.5625,1.0,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,52,minus_conformal_tau,component,43,1,0.72,0.5625,1.0,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,52,full_method,component,43,1,0.72,0.5625,1.0,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,52,rank_1,rank,43,1,0.72,0.5625,1.0,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,52,rank_2,rank,43,1,0.72,0.5625,1.0,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,52,rank_3,rank,43,1,0.7450980392156863,0.59375,1.0,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,52,adaptive_rank,rank,43,1,0.72,0.5625,1.0,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,5,baseline,component,44,1,0.6086956521739131,0.4375,,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,5,minus_separability_gate,component,44,1,0.72,0.5625,1.0,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,5,minus_necessity_gate,component,44,1,0.72,0.5625,1.0,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,5,fixed_rank_1,component,44,1,0.72,0.5625,1.0,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,5,minus_conformal_tau,component,44,1,0.72,0.5625,1.0,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,5,full_method,component,44,1,0.72,0.5625,1.0,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,5,rank_1,rank,44,1,0.72,0.5625,1.0,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,5,rank_2,rank,44,1,0.7692307692307693,0.625,1.0,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,5,rank_3,rank,44,1,0.7692307692307693,0.625,1.0,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,5,adaptive_rank,rank,44,1,0.72,0.5625,1.0,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,52,baseline,component,44,1,0.6086956521739131,0.4375,,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,52,minus_separability_gate,component,44,1,0.7450980392156863,0.59375,1.0,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,52,minus_necessity_gate,component,44,1,0.7450980392156863,0.59375,1.0,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,52,fixed_rank_1,component,44,1,0.7450980392156863,0.59375,1.0,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,52,minus_conformal_tau,component,44,1,0.7450980392156863,0.59375,1.0,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,52,full_method,component,44,1,0.7450980392156863,0.59375,1.0,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,52,rank_1,rank,44,1,0.7450980392156863,0.59375,1.0,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,52,rank_2,rank,44,1,0.7924528301886793,0.65625,1.0,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,52,rank_3,rank,44,1,0.7924528301886793,0.65625,1.0,0.0,0.0,0.0
tabula_sapiens_stomach,mast cell,52,adaptive_rank,rank,44,1,0.7450980392156863,0.59375,1.0,0.0,0.0,0.0
tabula_small_intestine,intestinal tuft cell,5,baseline,component,42,1,0.9774436090225563,1.0,,0.0,0.0,0.0
tabula_small_intestine,intestinal tuft cell,5,minus_separability_gate,component,42,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,5,minus_necessity_gate,component,42,1,0.9701492537313433,1.0,0.0,0.00015903307888040714,0.0,0.0
tabula_small_intestine,intestinal tuft cell,5,fixed_rank_1,component,42,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,5,minus_conformal_tau,component,42,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,5,full_method,component,42,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,5,rank_1,rank,42,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,5,rank_2,rank,42,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,5,rank_3,rank,42,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,5,adaptive_rank,rank,42,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,15,baseline,component,42,1,0.9774436090225563,1.0,,0.0,0.0,0.0
tabula_small_intestine,intestinal tuft cell,15,minus_separability_gate,component,42,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,15,minus_necessity_gate,component,42,1,0.9701492537313433,1.0,0.0,0.00015903307888040714,0.0,0.0
tabula_small_intestine,intestinal tuft cell,15,fixed_rank_1,component,42,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,15,minus_conformal_tau,component,42,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,15,full_method,component,42,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,15,rank_1,rank,42,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,15,rank_2,rank,42,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,15,rank_3,rank,42,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,15,adaptive_rank,rank,42,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,31,baseline,component,42,1,0.9848484848484849,1.0,,0.0,0.0,0.0
tabula_small_intestine,intestinal tuft cell,31,minus_separability_gate,component,42,1,0.9848484848484849,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,31,minus_necessity_gate,component,42,1,0.9701492537313433,1.0,0.0,0.0003180661577608143,0.0,0.0
tabula_small_intestine,intestinal tuft cell,31,fixed_rank_1,component,42,1,0.9848484848484849,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,31,minus_conformal_tau,component,42,1,0.9848484848484849,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,31,full_method,component,42,1,0.9848484848484849,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,31,rank_1,rank,42,1,0.9848484848484849,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,31,rank_2,rank,42,1,0.9848484848484849,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,31,rank_3,rank,42,1,0.9848484848484849,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,31,adaptive_rank,rank,42,1,0.9848484848484849,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,315,baseline,component,42,1,0.9701492537313433,1.0,,0.0,0.0,0.0
tabula_small_intestine,intestinal tuft cell,315,minus_separability_gate,component,42,1,0.9701492537313433,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,315,minus_necessity_gate,component,42,1,0.9701492537313433,1.0,,0.0,0.0,0.0
tabula_small_intestine,intestinal tuft cell,315,fixed_rank_1,component,42,1,0.9701492537313433,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,315,minus_conformal_tau,component,42,1,0.9701492537313433,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,315,full_method,component,42,1,0.9701492537313433,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,315,rank_1,rank,42,1,0.9701492537313433,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,315,rank_2,rank,42,1,0.9701492537313433,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,315,rank_3,rank,42,1,0.9701492537313433,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,315,adaptive_rank,rank,42,1,0.9701492537313433,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,5,baseline,component,43,1,0.9774436090225563,1.0,,0.0,0.0,0.0
tabula_small_intestine,intestinal tuft cell,5,minus_separability_gate,component,43,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,5,minus_necessity_gate,component,43,1,0.9774436090225563,1.0,,0.0,0.0,0.0
tabula_small_intestine,intestinal tuft cell,5,fixed_rank_1,component,43,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,5,minus_conformal_tau,component,43,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,5,full_method,component,43,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,5,rank_1,rank,43,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,5,rank_2,rank,43,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,5,rank_3,rank,43,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,5,adaptive_rank,rank,43,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,15,baseline,component,43,1,0.9774436090225563,1.0,,0.0,0.0,0.0
tabula_small_intestine,intestinal tuft cell,15,minus_separability_gate,component,43,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,15,minus_necessity_gate,component,43,1,0.9774436090225563,1.0,,0.0,0.0,0.0
tabula_small_intestine,intestinal tuft cell,15,fixed_rank_1,component,43,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,15,minus_conformal_tau,component,43,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,15,full_method,component,43,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,15,rank_1,rank,43,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,15,rank_2,rank,43,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,15,rank_3,rank,43,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,15,adaptive_rank,rank,43,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,31,baseline,component,43,1,0.9774436090225563,1.0,,0.0,0.0,0.0
tabula_small_intestine,intestinal tuft cell,31,minus_separability_gate,component,43,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,31,minus_necessity_gate,component,43,1,0.9774436090225563,1.0,,0.0,0.0,0.0
tabula_small_intestine,intestinal tuft cell,31,fixed_rank_1,component,43,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,31,minus_conformal_tau,component,43,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,31,full_method,component,43,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,31,rank_1,rank,43,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,31,rank_2,rank,43,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,31,rank_3,rank,43,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,31,adaptive_rank,rank,43,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,315,baseline,component,43,1,0.9774436090225563,1.0,,0.0,0.0,0.0
tabula_small_intestine,intestinal tuft cell,315,minus_separability_gate,component,43,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,315,minus_necessity_gate,component,43,1,0.9774436090225563,1.0,,0.0,0.0,0.0
tabula_small_intestine,intestinal tuft cell,315,fixed_rank_1,component,43,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,315,minus_conformal_tau,component,43,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,315,full_method,component,43,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,315,rank_1,rank,43,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,315,rank_2,rank,43,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,315,rank_3,rank,43,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,315,adaptive_rank,rank,43,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,5,baseline,component,44,1,0.9774436090225563,1.0,,0.0,0.0,0.0
tabula_small_intestine,intestinal tuft cell,5,minus_separability_gate,component,44,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,5,minus_necessity_gate,component,44,1,0.9774436090225563,1.0,,0.0,0.0,0.0
tabula_small_intestine,intestinal tuft cell,5,fixed_rank_1,component,44,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,5,minus_conformal_tau,component,44,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,5,full_method,component,44,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,5,rank_1,rank,44,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,5,rank_2,rank,44,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,5,rank_3,rank,44,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,5,adaptive_rank,rank,44,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,15,baseline,component,44,1,0.9848484848484849,1.0,,0.0,0.0,0.0
tabula_small_intestine,intestinal tuft cell,15,minus_separability_gate,component,44,1,0.9848484848484849,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,15,minus_necessity_gate,component,44,1,0.9774436090225563,1.0,0.0,0.00015903307888040714,0.0,0.0
tabula_small_intestine,intestinal tuft cell,15,fixed_rank_1,component,44,1,0.9848484848484849,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,15,minus_conformal_tau,component,44,1,0.9848484848484849,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,15,full_method,component,44,1,0.9848484848484849,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,15,rank_1,rank,44,1,0.9848484848484849,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,15,rank_2,rank,44,1,0.9848484848484849,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,15,rank_3,rank,44,1,0.9848484848484849,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,15,adaptive_rank,rank,44,1,0.9848484848484849,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,31,baseline,component,44,1,0.9848484848484849,1.0,,0.0,0.0,0.0
tabula_small_intestine,intestinal tuft cell,31,minus_separability_gate,component,44,1,0.9848484848484849,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,31,minus_necessity_gate,component,44,1,0.9848484848484849,1.0,,0.0,0.0,0.0
tabula_small_intestine,intestinal tuft cell,31,fixed_rank_1,component,44,1,0.9848484848484849,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,31,minus_conformal_tau,component,44,1,0.9848484848484849,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,31,full_method,component,44,1,0.9848484848484849,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,31,rank_1,rank,44,1,0.9848484848484849,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,31,rank_2,rank,44,1,0.9848484848484849,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,31,rank_3,rank,44,1,0.9848484848484849,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,31,adaptive_rank,rank,44,1,0.9848484848484849,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,315,baseline,component,44,1,0.9774436090225563,1.0,,0.0,0.0,0.0
tabula_small_intestine,intestinal tuft cell,315,minus_separability_gate,component,44,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,315,minus_necessity_gate,component,44,1,0.9774436090225563,1.0,,0.0,0.0,0.0
tabula_small_intestine,intestinal tuft cell,315,fixed_rank_1,component,44,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,315,minus_conformal_tau,component,44,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,315,full_method,component,44,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,315,rank_1,rank,44,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,315,rank_2,rank,44,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,315,rank_3,rank,44,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_small_intestine,intestinal tuft cell,315,adaptive_rank,rank,44,1,0.9774436090225563,1.0,,0.0,1.0,0.0
mouse_lung_tms_10x,vein endothelial cell,5,baseline,component,42,1,0.0,0.0,,0.0,0.0,0.0
mouse_lung_tms_10x,vein endothelial cell,5,minus_separability_gate,component,42,1,0.2413793103448276,0.13725490196078433,1.0,0.0,0.0,0.0
mouse_lung_tms_10x,vein endothelial cell,5,minus_necessity_gate,component,42,1,0.2413793103448276,0.13725490196078433,1.0,0.0,0.0,0.0
mouse_lung_tms_10x,vein endothelial cell,5,fixed_rank_1,component,42,1,0.2413793103448276,0.13725490196078433,1.0,0.0,0.0,0.0
mouse_lung_tms_10x,vein endothelial cell,5,minus_conformal_tau,component,42,1,0.2711864406779661,0.1568627450980392,1.0,0.0,0.0,0.0
mouse_lung_tms_10x,vein endothelial cell,5,full_method,component,42,1,0.2413793103448276,0.13725490196078433,1.0,0.0,0.0,0.0
mouse_lung_tms_10x,vein endothelial cell,5,rank_1,rank,42,1,0.2413793103448276,0.13725490196078433,1.0,0.0,0.0,0.0
mouse_lung_tms_10x,vein endothelial cell,5,rank_2,rank,42,1,0.35051546391752575,0.3333333333333333,0.3695652173913043,0.022036474164133738,0.0,1.0
mouse_lung_tms_10x,vein endothelial cell,5,rank_3,rank,42,1,0.3838383838383838,0.37254901960784315,0.3958333333333333,0.022036474164133738,0.0,1.0
mouse_lung_tms_10x,vein endothelial cell,5,adaptive_rank,rank,42,1,0.2413793103448276,0.13725490196078433,1.0,0.0,0.0,0.0
mouse_lung_tms_10x,vein endothelial cell,10,baseline,component,42,1,0.0,0.0,,0.0,0.0,0.0
mouse_lung_tms_10x,vein endothelial cell,10,minus_separability_gate,component,42,1,0.547945205479452,0.39215686274509803,0.9090909090909091,0.001519756838905775,0.0,0.0
mouse_lung_tms_10x,vein endothelial cell,10,minus_necessity_gate,component,42,1,0.0,0.0,,0.0,1.0,0.0
mouse_lung_tms_10x,vein endothelial cell,10,fixed_rank_1,component,42,1,0.0,0.0,,0.0,1.0,0.0
mouse_lung_tms_10x,vein endothelial cell,10,minus_conformal_tau,component,42,1,0.0,0.0,,0.0,1.0,0.0
mouse_lung_tms_10x,vein endothelial cell,10,full_method,component,42,1,0.0,0.0,,0.0,1.0,0.0
mouse_lung_tms_10x,vein endothelial cell,10,rank_1,rank,42,1,0.0,0.0,,0.0,1.0,0.0
mouse_lung_tms_10x,vein endothelial cell,10,rank_2,rank,42,1,0.0,0.0,,0.0,1.0,0.0
mouse_lung_tms_10x,vein endothelial cell,10,rank_3,rank,42,1,0.0,0.0,,0.0,1.0,0.0
mouse_lung_tms_10x,vein endothelial cell,10,adaptive_rank,rank,42,1,0.0,0.0,,0.0,1.0,0.0
mouse_lung_tms_10x,vein endothelial cell,21,baseline,component,42,1,0.42424242424242425,0.27450980392156865,,0.0,0.0,0.0
mouse_lung_tms_10x,vein endothelial cell,21,minus_separability_gate,component,42,1,0.7073170731707317,0.5686274509803921,0.9375,0.0007598784194528875,0.0,0.0
mouse_lung_tms_10x,vein endothelial cell,21,minus_necessity_gate,component,42,1,0.7073170731707317,0.5686274509803921,0.9375,0.0007598784194528875,0.0,0.0
