dataset,config,seed,rare_train_size,rare_class,split_mode,run_dir,variant,separability,status,baseline_rare_f1,rare_f1,rare_recall,rare_precision,delta_rare_f1,true_rescues,false_rescues,all_rescues,incremental_fpr,alpha_violation,abstain,reason,chosen_rank,n_candidate,n_rescued,gate_mode,adaptive_pass,adaptive_reason,requested_folds,actual_folds,active_folds,val_missed,oof_baseline_f1,oof_refined_f1,oof_delta_f1,oof_delta_f1_lcb,oof_delta_f1_median,oof_delta_f1_ucb,oof_false_rescues,oof_incremental_fpr,oof_ffr_wilson_upper,fold_chosen_ranks,fold_reasons
tabula_lung_endo,configs/tabula_lung_endo.yaml,43,all,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed43_endothelial_cell_of_lymphatic_vessel_rareall,adaptive_sep_gate,1.4801219626440585,success,0.9848484848484849,0.9848484848484849,1.0,0.9701492537313433,0.0,0,0,0,0.0,False,True,val_missed=1 < MIN_VAL_MISSED=3,0,0,0,fixed_pass,False,fixed_s_gate_passed,5.0,0.0,0.0,1.0,,,,,,,0.0,,,[],[]
tabula_lung_endo,configs/tabula_lung_endo.yaml,44,0.01,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed44_endothelial_cell_of_lymphatic_vessel_rare1pct,fixed_s1.3,2.0897712781603284,success,0.7619047619047619,0.9767441860465116,0.9692307692307692,0.984375,0.21483942414174972,23,1,24,0.0005827505827505828,False,False,,1,24,24,,,,,,,,,,,,,,,,,,
tabula_lung_endo,configs/tabula_lung_endo.yaml,44,0.01,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed44_endothelial_cell_of_lymphatic_vessel_rare1pct,no_sep_gate,2.0897712781603284,success,0.7619047619047619,0.9767441860465116,0.9692307692307692,0.984375,0.21483942414174972,23,1,24,0.0005827505827505828,False,False,,1,24,24,,,,,,,,,,,,,,,,,,
tabula_lung_endo,configs/tabula_lung_endo.yaml,44,0.01,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed44_endothelial_cell_of_lymphatic_vessel_rare1pct,adaptive_sep_gate,2.0897712781603284,success,0.7619047619047619,0.9767441860465116,0.9692307692307692,0.984375,0.21483942414174972,23,1,24,0.0005827505827505828,False,False,,1,24,24,fixed_pass,True,fixed_s_gate_passed,5.0,0.0,0.0,18.0,,,,,,,0.0,,,[],[]
tabula_lung_endo,configs/tabula_lung_endo.yaml,44,0.05,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed44_endothelial_cell_of_lymphatic_vessel_rare5pct,fixed_s1.3,1.7970171102316257,success,0.944,0.9923664122137404,1.0,0.9848484848484849,0.048366412213740495,6,0,6,0.0,False,False,,1,6,6,,,,,,,,,,,,,,,,,,
tabula_lung_endo,configs/tabula_lung_endo.yaml,44,0.05,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed44_endothelial_cell_of_lymphatic_vessel_rare5pct,no_sep_gate,1.7970171102316257,success,0.944,0.9923664122137404,1.0,0.9848484848484849,0.048366412213740495,6,0,6,0.0,False,False,,1,6,6,,,,,,,,,,,,,,,,,,
tabula_lung_endo,configs/tabula_lung_endo.yaml,44,0.05,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed44_endothelial_cell_of_lymphatic_vessel_rare5pct,adaptive_sep_gate,1.7970171102316257,success,0.944,0.9923664122137404,1.0,0.9848484848484849,0.048366412213740495,6,0,6,0.0,False,False,,1,6,6,fixed_pass,True,fixed_s_gate_passed,5.0,0.0,0.0,3.0,,,,,,,0.0,,,[],[]
tabula_lung_endo,configs/tabula_lung_endo.yaml,44,0.10,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed44_endothelial_cell_of_lymphatic_vessel_rare10pct,fixed_s1.3,1.689411879757718,success,0.9692307692307692,0.9692307692307692,0.9692307692307692,0.9692307692307692,0.0,0,0,0,0.0,False,True,val_missed=1 < MIN_VAL_MISSED=3,0,0,0,,,,,,,,,,,,,,,,,,
tabula_lung_endo,configs/tabula_lung_endo.yaml,44,0.10,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed44_endothelial_cell_of_lymphatic_vessel_rare10pct,no_sep_gate,1.689411879757718,success,0.9692307692307692,0.9692307692307692,0.9692307692307692,0.9692307692307692,0.0,0,0,0,0.0,False,True,necessity,0,0,0,,,,,,,,,,,,,,,,,,
tabula_lung_endo,configs/tabula_lung_endo.yaml,44,0.10,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed44_endothelial_cell_of_lymphatic_vessel_rare10pct,adaptive_sep_gate,1.689411879757718,success,0.9692307692307692,0.9692307692307692,0.9692307692307692,0.9692307692307692,0.0,0,0,0,0.0,False,True,val_missed=1 < MIN_VAL_MISSED=3,0,0,0,fixed_pass,False,fixed_s_gate_passed,5.0,0.0,0.0,1.0,,,,,,,0.0,,,[],[]
tabula_lung_endo,configs/tabula_lung_endo.yaml,44,all,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed44_endothelial_cell_of_lymphatic_vessel_rareall,fixed_s1.3,1.6533359543442292,success,0.9692307692307692,0.9692307692307692,0.9692307692307692,0.9692307692307692,0.0,0,0,0,0.0,False,True,val_missed=1 < MIN_VAL_MISSED=3,0,0,0,,,,,,,,,,,,,,,,,,
tabula_lung_endo,configs/tabula_lung_endo.yaml,44,all,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed44_endothelial_cell_of_lymphatic_vessel_rareall,no_sep_gate,1.6533359543442292,success,0.9692307692307692,0.9692307692307692,0.9692307692307692,0.9692307692307692,0.0,0,0,0,0.0,False,True,necessity,0,0,0,,,,,,,,,,,,,,,,,,
tabula_lung_endo,configs/tabula_lung_endo.yaml,44,all,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed44_endothelial_cell_of_lymphatic_vessel_rareall,adaptive_sep_gate,1.6533359543442292,success,0.9692307692307692,0.9692307692307692,0.9692307692307692,0.9692307692307692,0.0,0,0,0,0.0,False,True,val_missed=1 < MIN_VAL_MISSED=3,0,0,0,fixed_pass,False,fixed_s_gate_passed,5.0,0.0,0.0,1.0,,,,,,,0.0,,,[],[]
tabula_sapiens_stomach,configs/tabula_sapiens_stomach.yaml,42,0.01,mast cell,batch_heldout,outputs\tabula_sapiens_stomach\batch_heldout_seed42_mast_cell_rare1pct,fixed_s1.3,1.7794411234665837,success,0.5454545454545454,0.7450980392156863,0.59375,1.0,0.19964349376114088,7,0,7,0.0,False,False,,2,7,7,,,,,,,,,,,,,,,,,,
tabula_sapiens_stomach,configs/tabula_sapiens_stomach.yaml,42,0.01,mast cell,batch_heldout,outputs\tabula_sapiens_stomach\batch_heldout_seed42_mast_cell_rare1pct,no_sep_gate,1.7794411234665837,success,0.5454545454545454,0.7450980392156863,0.59375,1.0,0.19964349376114088,7,0,7,0.0,False,False,,2,7,7,,,,,,,,,,,,,,,,,,
tabula_sapiens_stomach,configs/tabula_sapiens_stomach.yaml,42,0.01,mast cell,batch_heldout,outputs\tabula_sapiens_stomach\batch_heldout_seed42_mast_cell_rare1pct,adaptive_sep_gate,1.7794411234665837,success,0.5454545454545454,0.7450980392156863,0.59375,1.0,0.19964349376114088,7,0,7,0.0,False,False,,2,7,7,fixed_pass,True,fixed_s_gate_passed,5.0,0.0,0.0,36.0,,,,,,,0.0,,,[],[]
tabula_sapiens_stomach,configs/tabula_sapiens_stomach.yaml,42,0.05,mast cell,batch_heldout,outputs\tabula_sapiens_stomach\batch_heldout_seed42_mast_cell_rare5pct,fixed_s1.3,1.7794411234665837,success,0.5454545454545454,0.7450980392156863,0.59375,1.0,0.19964349376114088,7,0,7,0.0,False,False,,2,7,7,,,,,,,,,,,,,,,,,,
tabula_sapiens_stomach,configs/tabula_sapiens_stomach.yaml,42,0.05,mast cell,batch_heldout,outputs\tabula_sapiens_stomach\batch_heldout_seed42_mast_cell_rare5pct,no_sep_gate,1.7794411234665837,success,0.5454545454545454,0.7450980392156863,0.59375,1.0,0.19964349376114088,7,0,7,0.0,False,False,,2,7,7,,,,,,,,,,,,,,,,,,
tabula_sapiens_stomach,configs/tabula_sapiens_stomach.yaml,42,0.05,mast cell,batch_heldout,outputs\tabula_sapiens_stomach\batch_heldout_seed42_mast_cell_rare5pct,adaptive_sep_gate,1.7794411234665837,success,0.5454545454545454,0.7450980392156863,0.59375,1.0,0.19964349376114088,7,0,7,0.0,False,False,,2,7,7,fixed_pass,True,fixed_s_gate_passed,5.0,0.0,0.0,36.0,,,,,,,0.0,,,[],[]
tabula_sapiens_stomach,configs/tabula_sapiens_stomach.yaml,42,0.10,mast cell,batch_heldout,outputs\tabula_sapiens_stomach\batch_heldout_seed42_mast_cell_rare10pct,fixed_s1.3,1.7794411234665837,success,0.5454545454545454,0.7450980392156863,0.59375,1.0,0.19964349376114088,7,0,7,0.0,False,False,,2,7,7,,,,,,,,,,,,,,,,,,
tabula_sapiens_stomach,configs/tabula_sapiens_stomach.yaml,42,0.10,mast cell,batch_heldout,outputs\tabula_sapiens_stomach\batch_heldout_seed42_mast_cell_rare10pct,no_sep_gate,1.7794411234665837,success,0.5454545454545454,0.7450980392156863,0.59375,1.0,0.19964349376114088,7,0,7,0.0,False,False,,2,7,7,,,,,,,,,,,,,,,,,,
tabula_sapiens_stomach,configs/tabula_sapiens_stomach.yaml,42,0.10,mast cell,batch_heldout,outputs\tabula_sapiens_stomach\batch_heldout_seed42_mast_cell_rare10pct,adaptive_sep_gate,1.7794411234665837,success,0.5454545454545454,0.7450980392156863,0.59375,1.0,0.19964349376114088,7,0,7,0.0,False,False,,2,7,7,fixed_pass,True,fixed_s_gate_passed,5.0,0.0,0.0,36.0,,,,,,,0.0,,,[],[]
tabula_sapiens_stomach,configs/tabula_sapiens_stomach.yaml,42,all,mast cell,batch_heldout,outputs\tabula_sapiens_stomach\batch_heldout_seed42_mast_cell_rareall,fixed_s1.3,1.818143687441375,success,0.4,0.6938775510204082,0.53125,1.0,0.29387755102040813,9,0,9,0.0,False,False,,2,9,9,,,,,,,,,,,,,,,,,,
tabula_sapiens_stomach,configs/tabula_sapiens_stomach.yaml,42,all,mast cell,batch_heldout,outputs\tabula_sapiens_stomach\batch_heldout_seed42_mast_cell_rareall,no_sep_gate,1.818143687441375,success,0.4,0.6938775510204082,0.53125,1.0,0.29387755102040813,9,0,9,0.0,False,False,,2,9,9,,,,,,,,,,,,,,,,,,
tabula_sapiens_stomach,configs/tabula_sapiens_stomach.yaml,42,all,mast cell,batch_heldout,outputs\tabula_sapiens_stomach\batch_heldout_seed42_mast_cell_rareall,adaptive_sep_gate,1.818143687441375,success,0.4,0.6938775510204082,0.53125,1.0,0.29387755102040813,9,0,9,0.0,False,False,,2,9,9,fixed_pass,True,fixed_s_gate_passed,5.0,0.0,0.0,58.0,,,,,,,0.0,,,[],[]
tabula_sapiens_stomach,configs/tabula_sapiens_stomach.yaml,43,0.01,mast cell,batch_heldout,outputs\tabula_sapiens_stomach\batch_heldout_seed43_mast_cell_rare1pct,fixed_s1.3,2.512400839225125,success,0.6666666666666666,0.6923076923076923,0.5625,0.9,0.02564102564102566,1,0,1,0.0,False,False,,3,1,1,,,,,,,,,,,,,,,,,,
tabula_sapiens_stomach,configs/tabula_sapiens_stomach.yaml,43,0.01,mast cell,batch_heldout,outputs\tabula_sapiens_stomach\batch_heldout_seed43_mast_cell_rare1pct,no_sep_gate,2.512400839225125,success,0.6666666666666666,0.6923076923076923,0.5625,0.9,0.02564102564102566,1,0,1,0.0,False,False,,3,1,1,,,,,,,,,,,,,,,,,,
tabula_sapiens_stomach,configs/tabula_sapiens_stomach.yaml,43,0.01,mast cell,batch_heldout,outputs\tabula_sapiens_stomach\batch_heldout_seed43_mast_cell_rare1pct,adaptive_sep_gate,2.512400839225125,success,0.6666666666666666,0.6923076923076923,0.5625,0.9,0.02564102564102566,1,0,1,0.0,False,False,,3,1,1,fixed_pass,True,fixed_s_gate_passed,5.0,0.0,0.0,22.0,,,,,,,0.0,,,[],[]
tabula_sapiens_stomach,configs/tabula_sapiens_stomach.yaml,43,0.05,mast cell,batch_heldout,outputs\tabula_sapiens_stomach\batch_heldout_seed43_mast_cell_rare5pct,fixed_s1.3,2.512400839225125,success,0.6666666666666666,0.6923076923076923,0.5625,0.9,0.02564102564102566,1,0,1,0.0,False,False,,3,1,1,,,,,,,,,,,,,,,,,,
tabula_sapiens_stomach,configs/tabula_sapiens_stomach.yaml,43,0.05,mast cell,batch_heldout,outputs\tabula_sapiens_stomach\batch_heldout_seed43_mast_cell_rare5pct,no_sep_gate,2.512400839225125,success,0.6666666666666666,0.6923076923076923,0.5625,0.9,0.02564102564102566,1,0,1,0.0,False,False,,3,1,1,,,,,,,,,,,,,,,,,,
tabula_sapiens_stomach,configs/tabula_sapiens_stomach.yaml,43,0.05,mast cell,batch_heldout,outputs\tabula_sapiens_stomach\batch_heldout_seed43_mast_cell_rare5pct,adaptive_sep_gate,2.512400839225125,success,0.6666666666666666,0.6923076923076923,0.5625,0.9,0.02564102564102566,1,0,1,0.0,False,False,,3,1,1,fixed_pass,True,fixed_s_gate_passed,5.0,0.0,0.0,22.0,,,,,,,0.0,,,[],[]
tabula_sapiens_stomach,configs/tabula_sapiens_stomach.yaml,43,0.10,mast cell,batch_heldout,outputs\tabula_sapiens_stomach\batch_heldout_seed43_mast_cell_rare10pct,fixed_s1.3,2.512400839225125,success,0.6666666666666666,0.6923076923076923,0.5625,0.9,0.02564102564102566,1,0,1,0.0,False,False,,3,1,1,,,,,,,,,,,,,,,,,,
tabula_sapiens_stomach,configs/tabula_sapiens_stomach.yaml,43,0.10,mast cell,batch_heldout,outputs\tabula_sapiens_stomach\batch_heldout_seed43_mast_cell_rare10pct,no_sep_gate,2.512400839225125,success,0.6666666666666666,0.6923076923076923,0.5625,0.9,0.02564102564102566,1,0,1,0.0,False,False,,3,1,1,,,,,,,,,,,,,,,,,,
tabula_sapiens_stomach,configs/tabula_sapiens_stomach.yaml,43,0.10,mast cell,batch_heldout,outputs\tabula_sapiens_stomach\batch_heldout_seed43_mast_cell_rare10pct,adaptive_sep_gate,2.512400839225125,success,0.6666666666666666,0.6923076923076923,0.5625,0.9,0.02564102564102566,1,0,1,0.0,False,False,,3,1,1,fixed_pass,True,fixed_s_gate_passed,5.0,0.0,0.0,22.0,,,,,,,0.0,,,[],[]
tabula_sapiens_stomach,configs/tabula_sapiens_stomach.yaml,43,all,mast cell,batch_heldout,outputs\tabula_sapiens_stomach\batch_heldout_seed43_mast_cell_rareall,fixed_s1.3,1.7545847738387703,success,0.6666666666666666,0.72,0.5625,1.0,0.053333333333333344,2,0,2,0.0,False,False,,1,2,2,,,,,,,,,,,,,,,,,,
tabula_sapiens_stomach,configs/tabula_sapiens_stomach.yaml,43,all,mast cell,batch_heldout,outputs\tabula_sapiens_stomach\batch_heldout_seed43_mast_cell_rareall,no_sep_gate,1.7545847738387703,success,0.6666666666666666,0.72,0.5625,1.0,0.053333333333333344,2,0,2,0.0,False,False,,1,2,2,,,,,,,,,,,,,,,,,,
tabula_sapiens_stomach,configs/tabula_sapiens_stomach.yaml,43,all,mast cell,batch_heldout,outputs\tabula_sapiens_stomach\batch_heldout_seed43_mast_cell_rareall,adaptive_sep_gate,1.7545847738387703,success,0.6666666666666666,0.72,0.5625,1.0,0.053333333333333344,2,0,2,0.0,False,False,,1,2,2,fixed_pass,True,fixed_s_gate_passed,5.0,0.0,0.0,8.0,,,,,,,0.0,,,[],[]
tabula_sapiens_stomach,configs/tabula_sapiens_stomach.yaml,44,0.01,mast cell,batch_heldout,outputs\tabula_sapiens_stomach\batch_heldout_seed44_mast_cell_rare1pct,fixed_s1.3,1.89385777454797,success,0.6086956521739131,0.72,0.5625,1.0,0.11130434782608689,4,0,4,0.0,False,False,,1,4,4,,,,,,,,,,,,,,,,,,
tabula_sapiens_stomach,configs/tabula_sapiens_stomach.yaml,44,0.01,mast cell,batch_heldout,outputs\tabula_sapiens_stomach\batch_heldout_seed44_mast_cell_rare1pct,no_sep_gate,1.89385777454797,success,0.6086956521739131,0.72,0.5625,1.0,0.11130434782608689,4,0,4,0.0,False,False,,1,4,4,,,,,,,,,,,,,,,,,,
tabula_sapiens_stomach,configs/tabula_sapiens_stomach.yaml,44,0.01,mast cell,batch_heldout,outputs\tabula_sapiens_stomach\batch_heldout_seed44_mast_cell_rare1pct,adaptive_sep_gate,1.89385777454797,success,0.6086956521739131,0.72,0.5625,1.0,0.11130434782608689,4,0,4,0.0,False,False,,1,4,4,fixed_pass,True,fixed_s_gate_passed,5.0,0.0,0.0,7.0,,,,,,,0.0,,,[],[]
tabula_sapiens_stomach,configs/tabula_sapiens_stomach.yaml,44,0.05,mast cell,batch_heldout,outputs\tabula_sapiens_stomach\batch_heldout_seed44_mast_cell_rare5pct,fixed_s1.3,1.89385777454797,success,0.6086956521739131,0.72,0.5625,1.0,0.11130434782608689,4,0,4,0.0,False,False,,1,4,4,,,,,,,,,,,,,,,,,,
tabula_sapiens_stomach,configs/tabula_sapiens_stomach.yaml,44,0.05,mast cell,batch_heldout,outputs\tabula_sapiens_stomach\batch_heldout_seed44_mast_cell_rare5pct,no_sep_gate,1.89385777454797,success,0.6086956521739131,0.72,0.5625,1.0,0.11130434782608689,4,0,4,0.0,False,False,,1,4,4,,,,,,,,,,,,,,,,,,
tabula_sapiens_stomach,configs/tabula_sapiens_stomach.yaml,44,0.05,mast cell,batch_heldout,outputs\tabula_sapiens_stomach\batch_heldout_seed44_mast_cell_rare5pct,adaptive_sep_gate,1.89385777454797,success,0.6086956521739131,0.72,0.5625,1.0,0.11130434782608689,4,0,4,0.0,False,False,,1,4,4,fixed_pass,True,fixed_s_gate_passed,5.0,0.0,0.0,7.0,,,,,,,0.0,,,[],[]
tabula_sapiens_stomach,configs/tabula_sapiens_stomach.yaml,44,0.10,mast cell,batch_heldout,outputs\tabula_sapiens_stomach\batch_heldout_seed44_mast_cell_rare10pct,fixed_s1.3,1.89385777454797,success,0.6086956521739131,0.72,0.5625,1.0,0.11130434782608689,4,0,4,0.0,False,False,,1,4,4,,,,,,,,,,,,,,,,,,
tabula_sapiens_stomach,configs/tabula_sapiens_stomach.yaml,44,0.10,mast cell,batch_heldout,outputs\tabula_sapiens_stomach\batch_heldout_seed44_mast_cell_rare10pct,no_sep_gate,1.89385777454797,success,0.6086956521739131,0.72,0.5625,1.0,0.11130434782608689,4,0,4,0.0,False,False,,1,4,4,,,,,,,,,,,,,,,,,,
tabula_sapiens_stomach,configs/tabula_sapiens_stomach.yaml,44,0.10,mast cell,batch_heldout,outputs\tabula_sapiens_stomach\batch_heldout_seed44_mast_cell_rare10pct,adaptive_sep_gate,1.89385777454797,success,0.6086956521739131,0.72,0.5625,1.0,0.11130434782608689,4,0,4,0.0,False,False,,1,4,4,fixed_pass,True,fixed_s_gate_passed,5.0,0.0,0.0,7.0,,,,,,,0.0,,,[],[]
tabula_sapiens_stomach,configs/tabula_sapiens_stomach.yaml,44,all,mast cell,batch_heldout,outputs\tabula_sapiens_stomach\batch_heldout_seed44_mast_cell_rareall,fixed_s1.3,1.7388340169675545,success,0.6086956521739131,0.7450980392156863,0.59375,1.0,0.1364023870417732,5,0,5,0.0,False,False,,1,5,5,,,,,,,,,,,,,,,,,,
tabula_sapiens_stomach,configs/tabula_sapiens_stomach.yaml,44,all,mast cell,batch_heldout,outputs\tabula_sapiens_stomach\batch_heldout_seed44_mast_cell_rareall,no_sep_gate,1.7388340169675545,success,0.6086956521739131,0.7450980392156863,0.59375,1.0,0.1364023870417732,5,0,5,0.0,False,False,,1,5,5,,,,,,,,,,,,,,,,,,
tabula_sapiens_stomach,configs/tabula_sapiens_stomach.yaml,44,all,mast cell,batch_heldout,outputs\tabula_sapiens_stomach\batch_heldout_seed44_mast_cell_rareall,adaptive_sep_gate,1.7388340169675545,success,0.6086956521739131,0.7450980392156863,0.59375,1.0,0.1364023870417732,5,0,5,0.0,False,False,,1,5,5,fixed_pass,True,fixed_s_gate_passed,5.0,0.0,0.0,5.0,,,,,,,0.0,,,[],[]
tabula_small_intestine,configs/tabula_small_intestine.yaml,42,0.01,intestinal tuft cell,batch_heldout,outputs\tabula_small_intestine\batch_heldout_seed42_intestinal_tuft_cell_rare1pct,fixed_s1.3,3.16499844210852,success,0.9774436090225563,0.9774436090225563,1.0,0.9558823529411765,0.0,0,0,0,0.0,False,True,val baseline 零漏判稀有,0,0,0,,,,,,,,,,,,,,,,,,
tabula_small_intestine,configs/tabula_small_intestine.yaml,42,0.01,intestinal tuft cell,batch_heldout,outputs\tabula_small_intestine\batch_heldout_seed42_intestinal_tuft_cell_rare1pct,no_sep_gate,3.16499844210852,success,0.9774436090225563,0.9774436090225563,1.0,0.9558823529411765,0.0,0,0,0,0.0,False,True,necessity,0,0,0,,,,,,,,,,,,,,,,,,
tabula_small_intestine,configs/tabula_small_intestine.yaml,42,0.01,intestinal tuft cell,batch_heldout,outputs\tabula_small_intestine\batch_heldout_seed42_intestinal_tuft_cell_rare1pct,adaptive_sep_gate,3.16499844210852,success,0.9774436090225563,0.9774436090225563,1.0,0.9558823529411765,0.0,0,0,0,0.0,False,True,val baseline 零漏判稀有,0,0,0,fixed_pass,False,fixed_s_gate_passed,5.0,0.0,0.0,0.0,,,,,,,0.0,,,[],[]
tabula_small_intestine,configs/tabula_small_intestine.yaml,42,0.05,intestinal tuft cell,batch_heldout,outputs\tabula_small_intestine\batch_heldout_seed42_intestinal_tuft_cell_rare5pct,fixed_s1.3,2.6236530760816006,success,0.9774436090225563,0.9774436090225563,1.0,0.9558823529411765,0.0,0,0,0,0.0,False,True,val baseline 零漏判稀有,0,0,0,,,,,,,,,,,,,,,,,,
tabula_small_intestine,configs/tabula_small_intestine.yaml,42,0.05,intestinal tuft cell,batch_heldout,outputs\tabula_small_intestine\batch_heldout_seed42_intestinal_tuft_cell_rare5pct,no_sep_gate,2.6236530760816006,success,0.9774436090225563,0.9774436090225563,1.0,0.9558823529411765,0.0,0,0,0,0.0,False,True,necessity,0,0,0,,,,,,,,,,,,,,,,,,
tabula_small_intestine,configs/tabula_small_intestine.yaml,42,0.05,intestinal tuft cell,batch_heldout,outputs\tabula_small_intestine\batch_heldout_seed42_intestinal_tuft_cell_rare5pct,adaptive_sep_gate,2.6236530760816006,success,0.9774436090225563,0.9774436090225563,1.0,0.9558823529411765,0.0,0,0,0,0.0,False,True,val baseline 零漏判稀有,0,0,0,fixed_pass,False,fixed_s_gate_passed,5.0,0.0,0.0,0.0,,,,,,,0.0,,,[],[]
tabula_small_intestine,configs/tabula_small_intestine.yaml,42,0.10,intestinal tuft cell,batch_heldout,outputs\tabula_small_intestine\batch_heldout_seed42_intestinal_tuft_cell_rare10pct,fixed_s1.3,2.300962488721768,success,0.9848484848484849,0.9848484848484849,1.0,0.9701492537313433,0.0,0,0,0,0.0,False,True,val baseline 零漏判稀有,0,0,0,,,,,,,,,,,,,,,,,,
tabula_small_intestine,configs/tabula_small_intestine.yaml,42,0.10,intestinal tuft cell,batch_heldout,outputs\tabula_small_intestine\batch_heldout_seed42_intestinal_tuft_cell_rare10pct,no_sep_gate,2.300962488721768,success,0.9848484848484849,0.9848484848484849,1.0,0.9701492537313433,0.0,0,0,0,0.0,False,True,necessity,0,0,0,,,,,,,,,,,,,,,,,,
tabula_small_intestine,configs/tabula_small_intestine.yaml,42,0.10,intestinal tuft cell,batch_heldout,outputs\tabula_small_intestine\batch_heldout_seed42_intestinal_tuft_cell_rare10pct,adaptive_sep_gate,2.300962488721768,success,0.9848484848484849,0.9848484848484849,1.0,0.9701492537313433,0.0,0,0,0,0.0,False,True,val baseline 零漏判稀有,0,0,0,fixed_pass,False,fixed_s_gate_passed,5.0,0.0,0.0,0.0,,,,,,,0.0,,,[],[]
tabula_small_intestine,configs/tabula_small_intestine.yaml,42,all,intestinal tuft cell,batch_heldout,outputs\tabula_small_intestine\batch_heldout_seed42_intestinal_tuft_cell_rareall,fixed_s1.3,2.447742762390442,success,0.9701492537313433,0.9701492537313433,1.0,0.9420289855072463,0.0,0,0,0,0.0,False,True,val baseline 零漏判稀有,0,0,0,,,,,,,,,,,,,,,,,,
tabula_small_intestine,configs/tabula_small_intestine.yaml,42,all,intestinal tuft cell,batch_heldout,outputs\tabula_small_intestine\batch_heldout_seed42_intestinal_tuft_cell_rareall,no_sep_gate,2.447742762390442,success,0.9701492537313433,0.9701492537313433,1.0,0.9420289855072463,0.0,0,0,0,0.0,False,True,necessity,0,0,0,,,,,,,,,,,,,,,,,,
tabula_small_intestine,configs/tabula_small_intestine.yaml,42,all,intestinal tuft cell,batch_heldout,outputs\tabula_small_intestine\batch_heldout_seed42_intestinal_tuft_cell_rareall,adaptive_sep_gate,2.447742762390442,success,0.9701492537313433,0.9701492537313433,1.0,0.9420289855072463,0.0,0,0,0,0.0,False,True,val baseline 零漏判稀有,0,0,0,fixed_pass,False,fixed_s_gate_passed,5.0,0.0,0.0,0.0,,,,,,,0.0,,,[],[]
tabula_small_intestine,configs/tabula_small_intestine.yaml,43,0.01,intestinal tuft cell,batch_heldout,outputs\tabula_small_intestine\batch_heldout_seed43_intestinal_tuft_cell_rare1pct,fixed_s1.3,2.593703236541538,success,0.9774436090225563,0.9774436090225563,1.0,0.9558823529411765,0.0,0,0,0,0.0,False,True,val baseline 零漏判稀有,0,0,0,,,,,,,,,,,,,,,,,,
tabula_small_intestine,configs/tabula_small_intestine.yaml,43,0.01,intestinal tuft cell,batch_heldout,outputs\tabula_small_intestine\batch_heldout_seed43_intestinal_tuft_cell_rare1pct,no_sep_gate,2.593703236541538,success,0.9774436090225563,0.9774436090225563,1.0,0.9558823529411765,0.0,0,0,0,0.0,False,True,necessity,0,0,0,,,,,,,,,,,,,,,,,,
tabula_small_intestine,configs/tabula_small_intestine.yaml,43,0.01,intestinal tuft cell,batch_heldout,outputs\tabula_small_intestine\batch_heldout_seed43_intestinal_tuft_cell_rare1pct,adaptive_sep_gate,2.593703236541538,success,0.9774436090225563,0.9774436090225563,1.0,0.9558823529411765,0.0,0,0,0,0.0,False,True,val baseline 零漏判稀有,0,0,0,fixed_pass,False,fixed_s_gate_passed,5.0,0.0,0.0,0.0,,,,,,,0.0,,,[],[]
tabula_small_intestine,configs/tabula_small_intestine.yaml,43,0.05,intestinal tuft cell,batch_heldout,outputs\tabula_small_intestine\batch_heldout_seed43_intestinal_tuft_cell_rare5pct,fixed_s1.3,2.4085700798707195,success,0.9774436090225563,0.9774436090225563,1.0,0.9558823529411765,0.0,0,0,0,0.0,False,True,val baseline 零漏判稀有,0,0,0,,,,,,,,,,,,,,,,,,
tabula_small_intestine,configs/tabula_small_intestine.yaml,43,0.05,intestinal tuft cell,batch_heldout,outputs\tabula_small_intestine\batch_heldout_seed43_intestinal_tuft_cell_rare5pct,no_sep_gate,2.4085700798707195,success,0.9774436090225563,0.9774436090225563,1.0,0.9558823529411765,0.0,0,0,0,0.0,False,True,necessity,0,0,0,,,,,,,,,,,,,,,,,,
tabula_small_intestine,configs/tabula_small_intestine.yaml,43,0.05,intestinal tuft cell,batch_heldout,outputs\tabula_small_intestine\batch_heldout_seed43_intestinal_tuft_cell_rare5pct,adaptive_sep_gate,2.4085700798707195,success,0.9774436090225563,0.9774436090225563,1.0,0.9558823529411765,0.0,0,0,0,0.0,False,True,val baseline 零漏判稀有,0,0,0,fixed_pass,False,fixed_s_gate_passed,5.0,0.0,0.0,0.0,,,,,,,0.0,,,[],[]
