dataset,seed,rare_train_size,rare_class,split_mode,run_dir,variant,variant_group,status,error_reason,separability,alpha,split_hash,actual_training_labeled_rare_count,labeled_rare_id_sha256,effective_budget_key,rare_f1,rare_recall,rare_precision,true_rescues,false_rescues,all_rescues,rescue_precision,incremental_fpr,rescue_ffr,alpha_violation,abstain,abstain_reason,chosen_rank,tau,val_missed,n_candidate
tabula_lung_endo,43,0.05,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed43_endothelial_cell_of_lymphatic_vessel_rare5pct,minus_separability_gate,component,success,,1.691269034924717,0.01,da9ffbdf489ba7b0,10,1d825d7683a8696384824afb7b44f380ab77087e8afbfd0102d8a030e496ee6e,"[""tabula_lung_endo"",""endothelial cell of lymphatic vessel"",""da9ffbdf489ba7b0"",10,""1d825d7683a8696384824afb7b44f380ab77087e8afbfd0102d8a030e496ee6e""]",0.9774436090225563,1.0,0.9558823529411765,5,3,8,0.625,0.0017482517482517483,0.0017482517482517483,False,False,rescue_applied,1,0.183864051494315,3,8
tabula_lung_endo,43,0.05,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed43_endothelial_cell_of_lymphatic_vessel_rare5pct,minus_necessity_gate,component,success,,1.691269034924717,0.01,da9ffbdf489ba7b0,10,1d825d7683a8696384824afb7b44f380ab77087e8afbfd0102d8a030e496ee6e,"[""tabula_lung_endo"",""endothelial cell of lymphatic vessel"",""da9ffbdf489ba7b0"",10,""1d825d7683a8696384824afb7b44f380ab77087e8afbfd0102d8a030e496ee6e""]",0.9774436090225563,1.0,0.9558823529411765,5,3,8,0.625,0.0017482517482517483,0.0017482517482517483,False,False,rescue_applied,1,0.183864051494315,3,8
tabula_lung_endo,43,0.05,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed43_endothelial_cell_of_lymphatic_vessel_rare5pct,fixed_rank_1,component,success,,1.691269034924717,0.01,da9ffbdf489ba7b0,10,1d825d7683a8696384824afb7b44f380ab77087e8afbfd0102d8a030e496ee6e,"[""tabula_lung_endo"",""endothelial cell of lymphatic vessel"",""da9ffbdf489ba7b0"",10,""1d825d7683a8696384824afb7b44f380ab77087e8afbfd0102d8a030e496ee6e""]",0.9774436090225563,1.0,0.9558823529411765,5,3,8,0.625,0.0017482517482517483,0.0017482517482517483,False,False,rescue_applied,1,0.183864051494315,3,8
tabula_lung_endo,43,0.05,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed43_endothelial_cell_of_lymphatic_vessel_rare5pct,minus_conformal_tau,component,success,,1.691269034924717,0.01,da9ffbdf489ba7b0,10,1d825d7683a8696384824afb7b44f380ab77087e8afbfd0102d8a030e496ee6e,"[""tabula_lung_endo"",""endothelial cell of lymphatic vessel"",""da9ffbdf489ba7b0"",10,""1d825d7683a8696384824afb7b44f380ab77087e8afbfd0102d8a030e496ee6e""]",0.9774436090225563,1.0,0.9558823529411765,5,3,8,0.625,0.0017482517482517483,0.0017482517482517483,False,False,rescue_applied,1,-inf,3,8
tabula_lung_endo,43,0.05,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed43_endothelial_cell_of_lymphatic_vessel_rare5pct,full_method,component,success,,1.691269034924717,0.01,da9ffbdf489ba7b0,10,1d825d7683a8696384824afb7b44f380ab77087e8afbfd0102d8a030e496ee6e,"[""tabula_lung_endo"",""endothelial cell of lymphatic vessel"",""da9ffbdf489ba7b0"",10,""1d825d7683a8696384824afb7b44f380ab77087e8afbfd0102d8a030e496ee6e""]",0.9774436090225563,1.0,0.9558823529411765,5,3,8,0.625,0.0017482517482517483,0.0017482517482517483,False,False,rescue_applied,1,0.183864051494315,3,8
tabula_lung_endo,43,0.05,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed43_endothelial_cell_of_lymphatic_vessel_rare5pct,rank_1,rank,success,,1.691269034924717,0.01,da9ffbdf489ba7b0,10,1d825d7683a8696384824afb7b44f380ab77087e8afbfd0102d8a030e496ee6e,"[""tabula_lung_endo"",""endothelial cell of lymphatic vessel"",""da9ffbdf489ba7b0"",10,""1d825d7683a8696384824afb7b44f380ab77087e8afbfd0102d8a030e496ee6e""]",0.9774436090225563,1.0,0.9558823529411765,5,3,8,0.625,0.0017482517482517483,0.0017482517482517483,False,False,rescue_applied,1,0.183864051494315,3,8
tabula_lung_endo,43,0.05,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed43_endothelial_cell_of_lymphatic_vessel_rare5pct,rank_2,rank,success,,1.691269034924717,0.01,da9ffbdf489ba7b0,10,1d825d7683a8696384824afb7b44f380ab77087e8afbfd0102d8a030e496ee6e,"[""tabula_lung_endo"",""endothelial cell of lymphatic vessel"",""da9ffbdf489ba7b0"",10,""1d825d7683a8696384824afb7b44f380ab77087e8afbfd0102d8a030e496ee6e""]",0.9420289855072463,1.0,0.8904109589041096,5,8,13,0.38461538461538464,0.004662004662004662,0.004662004662004662,False,False,rescue_applied,2,0.183864051494315,3,33
tabula_lung_endo,43,0.05,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed43_endothelial_cell_of_lymphatic_vessel_rare5pct,rank_3,rank,success,,1.691269034924717,0.01,da9ffbdf489ba7b0,10,1d825d7683a8696384824afb7b44f380ab77087e8afbfd0102d8a030e496ee6e,"[""tabula_lung_endo"",""endothelial cell of lymphatic vessel"",""da9ffbdf489ba7b0"",10,""1d825d7683a8696384824afb7b44f380ab77087e8afbfd0102d8a030e496ee6e""]",0.9219858156028369,1.0,0.8552631578947368,5,11,16,0.3125,0.00641025641025641,0.00641025641025641,False,False,rescue_applied,3,0.183864051494315,3,138
tabula_lung_endo,43,0.05,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed43_endothelial_cell_of_lymphatic_vessel_rare5pct,adaptive_rank,rank,success,,1.691269034924717,0.01,da9ffbdf489ba7b0,10,1d825d7683a8696384824afb7b44f380ab77087e8afbfd0102d8a030e496ee6e,"[""tabula_lung_endo"",""endothelial cell of lymphatic vessel"",""da9ffbdf489ba7b0"",10,""1d825d7683a8696384824afb7b44f380ab77087e8afbfd0102d8a030e496ee6e""]",0.9774436090225563,1.0,0.9558823529411765,5,3,8,0.625,0.0017482517482517483,0.0017482517482517483,False,False,rescue_applied,1,0.183864051494315,3,8
tabula_lung_endo,43,0.10,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed43_endothelial_cell_of_lymphatic_vessel_rare10pct,baseline,component,success,,1.7337657666358008,0.01,da9ffbdf489ba7b0,20,799b09efffb22dee371856935f53bbe7a3aaafcaa53583e990b980153e318342,"[""tabula_lung_endo"",""endothelial cell of lymphatic vessel"",""da9ffbdf489ba7b0"",20,""799b09efffb22dee371856935f53bbe7a3aaafcaa53583e990b980153e318342""]",0.9618320610687023,0.9692307692307692,0.9545454545454546,0,0,0,,0.0,0.0,False,False,baseline_no_rescue,0,,1,0
tabula_lung_endo,43,0.10,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed43_endothelial_cell_of_lymphatic_vessel_rare10pct,minus_separability_gate,component,success,,1.7337657666358008,0.01,da9ffbdf489ba7b0,20,799b09efffb22dee371856935f53bbe7a3aaafcaa53583e990b980153e318342,"[""tabula_lung_endo"",""endothelial cell of lymphatic vessel"",""da9ffbdf489ba7b0"",20,""799b09efffb22dee371856935f53bbe7a3aaafcaa53583e990b980153e318342""]",0.9618320610687023,0.9692307692307692,0.9545454545454546,0,0,0,,0.0,0.0,False,True,necessity,0,inf,1,0
tabula_lung_endo,43,0.10,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed43_endothelial_cell_of_lymphatic_vessel_rare10pct,minus_necessity_gate,component,success,,1.7337657666358008,0.01,da9ffbdf489ba7b0,20,799b09efffb22dee371856935f53bbe7a3aaafcaa53583e990b980153e318342,"[""tabula_lung_endo"",""endothelial cell of lymphatic vessel"",""da9ffbdf489ba7b0"",20,""799b09efffb22dee371856935f53bbe7a3aaafcaa53583e990b980153e318342""]",0.9774436090225563,1.0,0.9558823529411765,2,0,2,1.0,0.0,0.0,False,False,rescue_applied,1,0.1387116048319215,1,3
tabula_lung_endo,43,0.10,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed43_endothelial_cell_of_lymphatic_vessel_rare10pct,fixed_rank_1,component,success,,1.7337657666358008,0.01,da9ffbdf489ba7b0,20,799b09efffb22dee371856935f53bbe7a3aaafcaa53583e990b980153e318342,"[""tabula_lung_endo"",""endothelial cell of lymphatic vessel"",""da9ffbdf489ba7b0"",20,""799b09efffb22dee371856935f53bbe7a3aaafcaa53583e990b980153e318342""]",0.9618320610687023,0.9692307692307692,0.9545454545454546,0,0,0,,0.0,0.0,False,True,necessity,0,inf,1,0
tabula_lung_endo,43,0.10,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed43_endothelial_cell_of_lymphatic_vessel_rare10pct,minus_conformal_tau,component,success,,1.7337657666358008,0.01,da9ffbdf489ba7b0,20,799b09efffb22dee371856935f53bbe7a3aaafcaa53583e990b980153e318342,"[""tabula_lung_endo"",""endothelial cell of lymphatic vessel"",""da9ffbdf489ba7b0"",20,""799b09efffb22dee371856935f53bbe7a3aaafcaa53583e990b980153e318342""]",0.9618320610687023,0.9692307692307692,0.9545454545454546,0,0,0,,0.0,0.0,False,True,necessity,0,inf,1,0
tabula_lung_endo,43,0.10,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed43_endothelial_cell_of_lymphatic_vessel_rare10pct,full_method,component,success,,1.7337657666358008,0.01,da9ffbdf489ba7b0,20,799b09efffb22dee371856935f53bbe7a3aaafcaa53583e990b980153e318342,"[""tabula_lung_endo"",""endothelial cell of lymphatic vessel"",""da9ffbdf489ba7b0"",20,""799b09efffb22dee371856935f53bbe7a3aaafcaa53583e990b980153e318342""]",0.9618320610687023,0.9692307692307692,0.9545454545454546,0,0,0,,0.0,0.0,False,True,val_missed=1 < MIN_VAL_MISSED=3,0,inf,1,0
tabula_lung_endo,43,0.10,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed43_endothelial_cell_of_lymphatic_vessel_rare10pct,rank_1,rank,success,,1.7337657666358008,0.01,da9ffbdf489ba7b0,20,799b09efffb22dee371856935f53bbe7a3aaafcaa53583e990b980153e318342,"[""tabula_lung_endo"",""endothelial cell of lymphatic vessel"",""da9ffbdf489ba7b0"",20,""799b09efffb22dee371856935f53bbe7a3aaafcaa53583e990b980153e318342""]",0.9618320610687023,0.9692307692307692,0.9545454545454546,0,0,0,,0.0,0.0,False,True,necessity,0,inf,1,0
tabula_lung_endo,43,0.10,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed43_endothelial_cell_of_lymphatic_vessel_rare10pct,rank_2,rank,success,,1.7337657666358008,0.01,da9ffbdf489ba7b0,20,799b09efffb22dee371856935f53bbe7a3aaafcaa53583e990b980153e318342,"[""tabula_lung_endo"",""endothelial cell of lymphatic vessel"",""da9ffbdf489ba7b0"",20,""799b09efffb22dee371856935f53bbe7a3aaafcaa53583e990b980153e318342""]",0.9618320610687023,0.9692307692307692,0.9545454545454546,0,0,0,,0.0,0.0,False,True,necessity,0,inf,1,0
tabula_lung_endo,43,0.10,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed43_endothelial_cell_of_lymphatic_vessel_rare10pct,rank_3,rank,success,,1.7337657666358008,0.01,da9ffbdf489ba7b0,20,799b09efffb22dee371856935f53bbe7a3aaafcaa53583e990b980153e318342,"[""tabula_lung_endo"",""endothelial cell of lymphatic vessel"",""da9ffbdf489ba7b0"",20,""799b09efffb22dee371856935f53bbe7a3aaafcaa53583e990b980153e318342""]",0.9618320610687023,0.9692307692307692,0.9545454545454546,0,0,0,,0.0,0.0,False,True,necessity,0,inf,1,0
tabula_lung_endo,43,0.10,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed43_endothelial_cell_of_lymphatic_vessel_rare10pct,adaptive_rank,rank,success,,1.7337657666358008,0.01,da9ffbdf489ba7b0,20,799b09efffb22dee371856935f53bbe7a3aaafcaa53583e990b980153e318342,"[""tabula_lung_endo"",""endothelial cell of lymphatic vessel"",""da9ffbdf489ba7b0"",20,""799b09efffb22dee371856935f53bbe7a3aaafcaa53583e990b980153e318342""]",0.9618320610687023,0.9692307692307692,0.9545454545454546,0,0,0,,0.0,0.0,False,True,val_missed=1 < MIN_VAL_MISSED=3,0,inf,1,0
tabula_lung_endo,43,all,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed43_endothelial_cell_of_lymphatic_vessel_rareall,baseline,component,success,,1.4801219626440585,0.01,da9ffbdf489ba7b0,208,786544698553a7ca24d9c7e4437507154a7b522fde8ec7c87ddacf4bbab437a4,"[""tabula_lung_endo"",""endothelial cell of lymphatic vessel"",""da9ffbdf489ba7b0"",208,""786544698553a7ca24d9c7e4437507154a7b522fde8ec7c87ddacf4bbab437a4""]",0.9848484848484849,1.0,0.9701492537313433,0,0,0,,0.0,0.0,False,False,baseline_no_rescue,0,,1,0
tabula_lung_endo,43,all,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed43_endothelial_cell_of_lymphatic_vessel_rareall,minus_separability_gate,component,success,,1.4801219626440585,0.01,da9ffbdf489ba7b0,208,786544698553a7ca24d9c7e4437507154a7b522fde8ec7c87ddacf4bbab437a4,"[""tabula_lung_endo"",""endothelial cell of lymphatic vessel"",""da9ffbdf489ba7b0"",208,""786544698553a7ca24d9c7e4437507154a7b522fde8ec7c87ddacf4bbab437a4""]",0.9848484848484849,1.0,0.9701492537313433,0,0,0,,0.0,0.0,False,True,necessity,0,inf,1,0
tabula_lung_endo,43,all,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed43_endothelial_cell_of_lymphatic_vessel_rareall,minus_necessity_gate,component,success,,1.4801219626440585,0.01,da9ffbdf489ba7b0,208,786544698553a7ca24d9c7e4437507154a7b522fde8ec7c87ddacf4bbab437a4,"[""tabula_lung_endo"",""endothelial cell of lymphatic vessel"",""da9ffbdf489ba7b0"",208,""786544698553a7ca24d9c7e4437507154a7b522fde8ec7c87ddacf4bbab437a4""]",0.9774436090225563,1.0,0.9558823529411765,0,1,1,0.0,0.0005827505827505828,0.0005827505827505828,False,False,rescue_applied,1,0.21229314005745414,1,1
tabula_lung_endo,43,all,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed43_endothelial_cell_of_lymphatic_vessel_rareall,fixed_rank_1,component,success,,1.4801219626440585,0.01,da9ffbdf489ba7b0,208,786544698553a7ca24d9c7e4437507154a7b522fde8ec7c87ddacf4bbab437a4,"[""tabula_lung_endo"",""endothelial cell of lymphatic vessel"",""da9ffbdf489ba7b0"",208,""786544698553a7ca24d9c7e4437507154a7b522fde8ec7c87ddacf4bbab437a4""]",0.9848484848484849,1.0,0.9701492537313433,0,0,0,,0.0,0.0,False,True,necessity,0,inf,1,0
tabula_lung_endo,43,all,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed43_endothelial_cell_of_lymphatic_vessel_rareall,minus_conformal_tau,component,success,,1.4801219626440585,0.01,da9ffbdf489ba7b0,208,786544698553a7ca24d9c7e4437507154a7b522fde8ec7c87ddacf4bbab437a4,"[""tabula_lung_endo"",""endothelial cell of lymphatic vessel"",""da9ffbdf489ba7b0"",208,""786544698553a7ca24d9c7e4437507154a7b522fde8ec7c87ddacf4bbab437a4""]",0.9848484848484849,1.0,0.9701492537313433,0,0,0,,0.0,0.0,False,True,necessity,0,inf,1,0
tabula_lung_endo,43,all,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed43_endothelial_cell_of_lymphatic_vessel_rareall,full_method,component,success,,1.4801219626440585,0.01,da9ffbdf489ba7b0,208,786544698553a7ca24d9c7e4437507154a7b522fde8ec7c87ddacf4bbab437a4,"[""tabula_lung_endo"",""endothelial cell of lymphatic vessel"",""da9ffbdf489ba7b0"",208,""786544698553a7ca24d9c7e4437507154a7b522fde8ec7c87ddacf4bbab437a4""]",0.9848484848484849,1.0,0.9701492537313433,0,0,0,,0.0,0.0,False,True,val_missed=1 < MIN_VAL_MISSED=3,0,inf,1,0
tabula_lung_endo,43,all,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed43_endothelial_cell_of_lymphatic_vessel_rareall,rank_1,rank,success,,1.4801219626440585,0.01,da9ffbdf489ba7b0,208,786544698553a7ca24d9c7e4437507154a7b522fde8ec7c87ddacf4bbab437a4,"[""tabula_lung_endo"",""endothelial cell of lymphatic vessel"",""da9ffbdf489ba7b0"",208,""786544698553a7ca24d9c7e4437507154a7b522fde8ec7c87ddacf4bbab437a4""]",0.9848484848484849,1.0,0.9701492537313433,0,0,0,,0.0,0.0,False,True,necessity,0,inf,1,0
tabula_lung_endo,43,all,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed43_endothelial_cell_of_lymphatic_vessel_rareall,rank_2,rank,success,,1.4801219626440585,0.01,da9ffbdf489ba7b0,208,786544698553a7ca24d9c7e4437507154a7b522fde8ec7c87ddacf4bbab437a4,"[""tabula_lung_endo"",""endothelial cell of lymphatic vessel"",""da9ffbdf489ba7b0"",208,""786544698553a7ca24d9c7e4437507154a7b522fde8ec7c87ddacf4bbab437a4""]",0.9848484848484849,1.0,0.9701492537313433,0,0,0,,0.0,0.0,False,True,necessity,0,inf,1,0
tabula_lung_endo,43,all,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed43_endothelial_cell_of_lymphatic_vessel_rareall,rank_3,rank,success,,1.4801219626440585,0.01,da9ffbdf489ba7b0,208,786544698553a7ca24d9c7e4437507154a7b522fde8ec7c87ddacf4bbab437a4,"[""tabula_lung_endo"",""endothelial cell of lymphatic vessel"",""da9ffbdf489ba7b0"",208,""786544698553a7ca24d9c7e4437507154a7b522fde8ec7c87ddacf4bbab437a4""]",0.9848484848484849,1.0,0.9701492537313433,0,0,0,,0.0,0.0,False,True,necessity,0,inf,1,0
tabula_lung_endo,43,all,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed43_endothelial_cell_of_lymphatic_vessel_rareall,adaptive_rank,rank,success,,1.4801219626440585,0.01,da9ffbdf489ba7b0,208,786544698553a7ca24d9c7e4437507154a7b522fde8ec7c87ddacf4bbab437a4,"[""tabula_lung_endo"",""endothelial cell of lymphatic vessel"",""da9ffbdf489ba7b0"",208,""786544698553a7ca24d9c7e4437507154a7b522fde8ec7c87ddacf4bbab437a4""]",0.9848484848484849,1.0,0.9701492537313433,0,0,0,,0.0,0.0,False,True,val_missed=1 < MIN_VAL_MISSED=3,0,inf,1,0
tabula_lung_endo,44,0.01,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed44_endothelial_cell_of_lymphatic_vessel_rare1pct,baseline,component,success,,2.0897712781603284,0.01,da9ffbdf489ba7b0,5,cbb53806c0bd3e1eb7af22f190ff2045b8878207ecfeabfd2eefda4a59fb3e67,"[""tabula_lung_endo"",""endothelial cell of lymphatic vessel"",""da9ffbdf489ba7b0"",5,""cbb53806c0bd3e1eb7af22f190ff2045b8878207ecfeabfd2eefda4a59fb3e67""]",0.7619047619047619,0.6153846153846154,1.0,0,0,0,,0.0,0.0,False,False,baseline_no_rescue,0,,18,0
tabula_lung_endo,44,0.01,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed44_endothelial_cell_of_lymphatic_vessel_rare1pct,minus_separability_gate,component,success,,2.0897712781603284,0.01,da9ffbdf489ba7b0,5,cbb53806c0bd3e1eb7af22f190ff2045b8878207ecfeabfd2eefda4a59fb3e67,"[""tabula_lung_endo"",""endothelial cell of lymphatic vessel"",""da9ffbdf489ba7b0"",5,""cbb53806c0bd3e1eb7af22f190ff2045b8878207ecfeabfd2eefda4a59fb3e67""]",0.9767441860465116,0.9692307692307692,0.984375,23,1,24,0.9583333333333334,0.0005827505827505828,0.0005827505827505828,False,False,rescue_applied,1,0.13896265875183658,18,24
tabula_lung_endo,44,0.01,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed44_endothelial_cell_of_lymphatic_vessel_rare1pct,minus_necessity_gate,component,success,,2.0897712781603284,0.01,da9ffbdf489ba7b0,5,cbb53806c0bd3e1eb7af22f190ff2045b8878207ecfeabfd2eefda4a59fb3e67,"[""tabula_lung_endo"",""endothelial cell of lymphatic vessel"",""da9ffbdf489ba7b0"",5,""cbb53806c0bd3e1eb7af22f190ff2045b8878207ecfeabfd2eefda4a59fb3e67""]",0.9767441860465116,0.9692307692307692,0.984375,23,1,24,0.9583333333333334,0.0005827505827505828,0.0005827505827505828,False,False,rescue_applied,1,0.13896265875183658,18,24
tabula_lung_endo,44,0.01,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed44_endothelial_cell_of_lymphatic_vessel_rare1pct,fixed_rank_1,component,success,,2.0897712781603284,0.01,da9ffbdf489ba7b0,5,cbb53806c0bd3e1eb7af22f190ff2045b8878207ecfeabfd2eefda4a59fb3e67,"[""tabula_lung_endo"",""endothelial cell of lymphatic vessel"",""da9ffbdf489ba7b0"",5,""cbb53806c0bd3e1eb7af22f190ff2045b8878207ecfeabfd2eefda4a59fb3e67""]",0.9767441860465116,0.9692307692307692,0.984375,23,1,24,0.9583333333333334,0.0005827505827505828,0.0005827505827505828,False,False,rescue_applied,1,0.13896265875183658,18,24
tabula_lung_endo,44,0.01,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed44_endothelial_cell_of_lymphatic_vessel_rare1pct,minus_conformal_tau,component,success,,2.0897712781603284,0.01,da9ffbdf489ba7b0,5,cbb53806c0bd3e1eb7af22f190ff2045b8878207ecfeabfd2eefda4a59fb3e67,"[""tabula_lung_endo"",""endothelial cell of lymphatic vessel"",""da9ffbdf489ba7b0"",5,""cbb53806c0bd3e1eb7af22f190ff2045b8878207ecfeabfd2eefda4a59fb3e67""]",0.9767441860465116,0.9692307692307692,0.984375,23,1,24,0.9583333333333334,0.0005827505827505828,0.0005827505827505828,False,False,rescue_applied,1,-inf,18,24
tabula_lung_endo,44,0.01,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed44_endothelial_cell_of_lymphatic_vessel_rare1pct,full_method,component,success,,2.0897712781603284,0.01,da9ffbdf489ba7b0,5,cbb53806c0bd3e1eb7af22f190ff2045b8878207ecfeabfd2eefda4a59fb3e67,"[""tabula_lung_endo"",""endothelial cell of lymphatic vessel"",""da9ffbdf489ba7b0"",5,""cbb53806c0bd3e1eb7af22f190ff2045b8878207ecfeabfd2eefda4a59fb3e67""]",0.9767441860465116,0.9692307692307692,0.984375,23,1,24,0.9583333333333334,0.0005827505827505828,0.0005827505827505828,False,False,rescue_applied,1,0.13896265875183658,18,24
tabula_lung_endo,44,0.01,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed44_endothelial_cell_of_lymphatic_vessel_rare1pct,rank_1,rank,success,,2.0897712781603284,0.01,da9ffbdf489ba7b0,5,cbb53806c0bd3e1eb7af22f190ff2045b8878207ecfeabfd2eefda4a59fb3e67,"[""tabula_lung_endo"",""endothelial cell of lymphatic vessel"",""da9ffbdf489ba7b0"",5,""cbb53806c0bd3e1eb7af22f190ff2045b8878207ecfeabfd2eefda4a59fb3e67""]",0.9767441860465116,0.9692307692307692,0.984375,23,1,24,0.9583333333333334,0.0005827505827505828,0.0005827505827505828,False,False,rescue_applied,1,0.13896265875183658,18,24
tabula_lung_endo,44,0.01,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed44_endothelial_cell_of_lymphatic_vessel_rare1pct,rank_2,rank,success,,2.0897712781603284,0.01,da9ffbdf489ba7b0,5,cbb53806c0bd3e1eb7af22f190ff2045b8878207ecfeabfd2eefda4a59fb3e67,"[""tabula_lung_endo"",""endothelial cell of lymphatic vessel"",""da9ffbdf489ba7b0"",5,""cbb53806c0bd3e1eb7af22f190ff2045b8878207ecfeabfd2eefda4a59fb3e67""]",0.9333333333333333,0.9692307692307692,0.9,23,7,30,0.7666666666666667,0.004079254079254079,0.004079254079254079,False,False,rescue_applied,2,0.13896265875183658,18,30
tabula_lung_endo,44,0.01,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed44_endothelial_cell_of_lymphatic_vessel_rare1pct,rank_3,rank,success,,2.0897712781603284,0.01,da9ffbdf489ba7b0,5,cbb53806c0bd3e1eb7af22f190ff2045b8878207ecfeabfd2eefda4a59fb3e67,"[""tabula_lung_endo"",""endothelial cell of lymphatic vessel"",""da9ffbdf489ba7b0"",5,""cbb53806c0bd3e1eb7af22f190ff2045b8878207ecfeabfd2eefda4a59fb3e67""]",0.8609271523178808,1.0,0.7558139534883721,25,21,46,0.5434782608695652,0.012237762237762238,0.012237762237762238,True,False,rescue_applied,3,0.13896265875183658,18,58
tabula_lung_endo,44,0.01,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed44_endothelial_cell_of_lymphatic_vessel_rare1pct,adaptive_rank,rank,success,,2.0897712781603284,0.01,da9ffbdf489ba7b0,5,cbb53806c0bd3e1eb7af22f190ff2045b8878207ecfeabfd2eefda4a59fb3e67,"[""tabula_lung_endo"",""endothelial cell of lymphatic vessel"",""da9ffbdf489ba7b0"",5,""cbb53806c0bd3e1eb7af22f190ff2045b8878207ecfeabfd2eefda4a59fb3e67""]",0.9767441860465116,0.9692307692307692,0.984375,23,1,24,0.9583333333333334,0.0005827505827505828,0.0005827505827505828,False,False,rescue_applied,1,0.13896265875183658,18,24
tabula_lung_endo,44,0.05,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed44_endothelial_cell_of_lymphatic_vessel_rare5pct,baseline,component,success,,1.7970171102316257,0.01,da9ffbdf489ba7b0,10,465df10204080fde5624f28b9ca87ffbeabbd3a474fb6a7e05798575acaf9948,"[""tabula_lung_endo"",""endothelial cell of lymphatic vessel"",""da9ffbdf489ba7b0"",10,""465df10204080fde5624f28b9ca87ffbeabbd3a474fb6a7e05798575acaf9948""]",0.944,0.9076923076923077,0.9833333333333333,0,0,0,,0.0,0.0,False,False,baseline_no_rescue,0,,3,0
tabula_lung_endo,44,0.05,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed44_endothelial_cell_of_lymphatic_vessel_rare5pct,minus_separability_gate,component,success,,1.7970171102316257,0.01,da9ffbdf489ba7b0,10,465df10204080fde5624f28b9ca87ffbeabbd3a474fb6a7e05798575acaf9948,"[""tabula_lung_endo"",""endothelial cell of lymphatic vessel"",""da9ffbdf489ba7b0"",10,""465df10204080fde5624f28b9ca87ffbeabbd3a474fb6a7e05798575acaf9948""]",0.9923664122137404,1.0,0.9848484848484849,6,0,6,1.0,0.0,0.0,False,False,rescue_applied,1,0.17930921867457592,3,6
