dataset,rare_class,actual_training_labeled_rare_count,variant,variant_group,n_seeds,rare_f1_mean,rare_f1_std,rare_f1_min,rare_f1_max,rare_f1_n_defined,rare_recall_mean,rare_recall_std,rare_recall_min,rare_recall_max,rare_recall_n_defined,rescue_precision_mean,rescue_precision_std,rescue_precision_min,rescue_precision_max,rescue_precision_n_defined,incremental_fpr_mean,incremental_fpr_std,incremental_fpr_min,incremental_fpr_max,incremental_fpr_n_defined,abstention_rate,alpha_violation_rate,n_alpha_violations
pancreas_integrated,endothelial,5,rank_2,rank,3,0.9733333333333333,0.046188021535170036,0.92,1.0,3,1.0,0.0,1.0,1.0,3,0.8518518518518519,,0.8518518518518519,0.8518518518518519,1,0.0007838526357044876,0.0013576725906869506,0.0,0.0023515579071134627,3,0.6666666666666666,0.0,0
pancreas_integrated,endothelial,5,rank_3,rank,3,0.9265536723163842,0.12721277117737514,0.7796610169491526,1.0,3,1.0,0.0,1.0,1.0,3,0.6388888888888888,,0.6388888888888888,0.6388888888888888,1,0.0025475210660395845,0.00441243591973259,0.0,0.007642563198118754,3,0.6666666666666666,0.0,0
pancreas_integrated,endothelial,5,adaptive_rank,rank,3,1.0,0.0,1.0,1.0,3,1.0,0.0,1.0,1.0,3,1.0,,1.0,1.0,1,0.0,0.0,0.0,0.0,3,0.6666666666666666,0.0,0
pancreas_integrated,endothelial,12,baseline,component,3,1.0,0.0,1.0,1.0,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,0.0,0.0,0
pancreas_integrated,endothelial,12,minus_separability_gate,component,3,1.0,0.0,1.0,1.0,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
pancreas_integrated,endothelial,12,minus_necessity_gate,component,3,0.9858156028368793,0.012284048280630353,0.9787234042553191,1.0,3,1.0,0.0,1.0,1.0,3,0.0,0.0,0.0,0.0,2,0.0003919263178522438,0.00033941814767173765,0.0,0.0005878894767783657,3,0.0,0.0,0
pancreas_integrated,endothelial,12,fixed_rank_1,component,3,1.0,0.0,1.0,1.0,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
pancreas_integrated,endothelial,12,minus_conformal_tau,component,3,1.0,0.0,1.0,1.0,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
pancreas_integrated,endothelial,12,full_method,component,3,1.0,0.0,1.0,1.0,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
pancreas_integrated,endothelial,12,rank_1,rank,3,1.0,0.0,1.0,1.0,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
pancreas_integrated,endothelial,12,rank_2,rank,3,1.0,0.0,1.0,1.0,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
pancreas_integrated,endothelial,12,rank_3,rank,3,1.0,0.0,1.0,1.0,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
pancreas_integrated,endothelial,12,adaptive_rank,rank,3,1.0,0.0,1.0,1.0,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
pancreas_integrated,endothelial,24,baseline,component,3,0.9929078014184397,0.012284048280630353,0.9787234042553191,1.0,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,0.0,0.0,0
pancreas_integrated,endothelial,24,minus_separability_gate,component,3,0.9929078014184397,0.012284048280630353,0.9787234042553191,1.0,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
pancreas_integrated,endothelial,24,minus_necessity_gate,component,3,0.9790189125295509,0.020834905126563007,0.9583333333333334,1.0,3,1.0,0.0,1.0,1.0,3,0.0,,0.0,0.0,1,0.0003919263178522438,0.0006788362953434753,0.0,0.0011757789535567313,3,0.0,0.0,0
pancreas_integrated,endothelial,24,fixed_rank_1,component,3,0.9929078014184397,0.012284048280630353,0.9787234042553191,1.0,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
pancreas_integrated,endothelial,24,minus_conformal_tau,component,3,0.9929078014184397,0.012284048280630353,0.9787234042553191,1.0,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
pancreas_integrated,endothelial,24,full_method,component,3,0.9929078014184397,0.012284048280630353,0.9787234042553191,1.0,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
pancreas_integrated,endothelial,24,rank_1,rank,3,0.9929078014184397,0.012284048280630353,0.9787234042553191,1.0,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
pancreas_integrated,endothelial,24,rank_2,rank,3,0.9929078014184397,0.012284048280630353,0.9787234042553191,1.0,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
pancreas_integrated,endothelial,24,rank_3,rank,3,0.9929078014184397,0.012284048280630353,0.9787234042553191,1.0,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
pancreas_integrated,endothelial,24,adaptive_rank,rank,3,0.9929078014184397,0.012284048280630353,0.9787234042553191,1.0,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
pancreas_integrated,endothelial,243,baseline,component,3,0.965130023640662,0.011772212935604032,0.9583333333333334,0.9787234042553191,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,0.0,0.0,0
pancreas_integrated,endothelial,243,minus_separability_gate,component,3,0.965130023640662,0.011772212935604032,0.9583333333333334,0.9787234042553191,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
pancreas_integrated,endothelial,243,minus_necessity_gate,component,3,0.965130023640662,0.011772212935604032,0.9583333333333334,0.9787234042553191,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,0.0,0.0,0
pancreas_integrated,endothelial,243,fixed_rank_1,component,3,0.965130023640662,0.011772212935604032,0.9583333333333334,0.9787234042553191,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
pancreas_integrated,endothelial,243,minus_conformal_tau,component,3,0.965130023640662,0.011772212935604032,0.9583333333333334,0.9787234042553191,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
pancreas_integrated,endothelial,243,full_method,component,3,0.965130023640662,0.011772212935604032,0.9583333333333334,0.9787234042553191,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
pancreas_integrated,endothelial,243,rank_1,rank,3,0.965130023640662,0.011772212935604032,0.9583333333333334,0.9787234042553191,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
pancreas_integrated,endothelial,243,rank_2,rank,3,0.965130023640662,0.011772212935604032,0.9583333333333334,0.9787234042553191,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
pancreas_integrated,endothelial,243,rank_3,rank,3,0.965130023640662,0.011772212935604032,0.9583333333333334,0.9787234042553191,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
pancreas_integrated,endothelial,243,adaptive_rank,rank,3,0.965130023640662,0.011772212935604032,0.9583333333333334,0.9787234042553191,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
tabula_lung_endo,endothelial cell of lymphatic vessel,5,baseline,component,3,0.3187830687830688,0.3958784998962486,0.0,0.7619047619047619,3,0.24102564102564106,0.3286455378464024,0.0,0.6153846153846154,3,,,,,0,0.0,0.0,0.0,0.0,3,0.0,0.0,0
tabula_lung_endo,endothelial cell of lymphatic vessel,5,minus_separability_gate,component,3,0.9819892236316655,0.004548501008870279,0.9767441860465116,0.9848484848484849,3,0.9794871794871796,0.0177646236673731,0.9692307692307692,1.0,3,0.9761608623548922,0.02147399255983439,0.9583333333333334,1.0,3,0.0005827505827505828,0.0005827505827505828,0.0,0.0011655011655011655,3,0.0,0.0,0
tabula_lung_endo,endothelial cell of lymphatic vessel,5,minus_necessity_gate,component,3,0.9819892236316655,0.004548501008870279,0.9767441860465116,0.9848484848484849,3,0.9794871794871796,0.0177646236673731,0.9692307692307692,1.0,3,0.9761608623548922,0.02147399255983439,0.9583333333333334,1.0,3,0.0005827505827505828,0.0005827505827505828,0.0,0.0011655011655011655,3,0.0,0.0,0
tabula_lung_endo,endothelial cell of lymphatic vessel,5,fixed_rank_1,component,3,0.9819892236316655,0.004548501008870279,0.9767441860465116,0.9848484848484849,3,0.9794871794871796,0.0177646236673731,0.9692307692307692,1.0,3,0.9761608623548922,0.02147399255983439,0.9583333333333334,1.0,3,0.0005827505827505828,0.0005827505827505828,0.0,0.0011655011655011655,3,0.0,0.0,0
tabula_lung_endo,endothelial cell of lymphatic vessel,5,minus_conformal_tau,component,3,0.9794456189805026,0.004679019094912432,0.9767441860465116,0.9848484848484849,3,0.9794871794871796,0.0177646236673731,0.9692307692307692,1.0,3,0.970312909138518,0.012062236190716787,0.9583333333333334,0.9824561403508771,3,0.000777000777000777,0.0003364512058214602,0.0005827505827505828,0.0011655011655011655,3,0.0,0.0,0
tabula_lung_endo,endothelial cell of lymphatic vessel,5,full_method,component,3,0.9819892236316655,0.004548501008870279,0.9767441860465116,0.9848484848484849,3,0.9794871794871796,0.0177646236673731,0.9692307692307692,1.0,3,0.9761608623548922,0.02147399255983439,0.9583333333333334,1.0,3,0.0005827505827505828,0.0005827505827505828,0.0,0.0011655011655011655,3,0.0,0.0,0
tabula_lung_endo,endothelial cell of lymphatic vessel,5,rank_1,rank,3,0.9819892236316655,0.004548501008870279,0.9767441860465116,0.9848484848484849,3,0.9794871794871796,0.0177646236673731,0.9692307692307692,1.0,3,0.9761608623548922,0.02147399255983439,0.9583333333333334,1.0,3,0.0005827505827505828,0.0005827505827505828,0.0,0.0011655011655011655,3,0.0,0.0,0
tabula_lung_endo,endothelial cell of lymphatic vessel,5,rank_2,rank,3,0.9489177489177489,0.03120788798739144,0.9285714285714286,0.9848484848484849,3,0.9897435897435898,0.0177646236673731,0.9692307692307692,1.0,3,0.8666666666666667,0.09999999999999998,0.7666666666666667,0.9666666666666667,3,0.0036907536907536905,0.002355158440750222,0.0011655011655011655,0.005827505827505828,3,0.0,0.0,0
tabula_lung_endo,endothelial cell of lymphatic vessel,5,rank_3,rank,3,0.9031515948092008,0.05867410884316397,0.8609271523178808,0.9701492537313433,3,1.0,0.0,1.0,1.0,3,0.7540315539859298,0.19761642061351778,0.5434782608695652,0.9354838709677419,3,0.008352758352758352,0.005287745761000854,0.002331002331002331,0.012237762237762238,3,0.0,0.6666666666666666,2
tabula_lung_endo,endothelial cell of lymphatic vessel,5,adaptive_rank,rank,3,0.9819892236316655,0.004548501008870279,0.9767441860465116,0.9848484848484849,3,0.9794871794871796,0.0177646236673731,0.9692307692307692,1.0,3,0.9761608623548922,0.02147399255983439,0.9583333333333334,1.0,3,0.0005827505827505828,0.0005827505827505828,0.0,0.0011655011655011655,3,0.0,0.0,0
tabula_lung_endo,endothelial cell of lymphatic vessel,10,baseline,component,3,0.8568888888888888,0.16493141110889206,0.6666666666666666,0.96,3,0.7794871794871795,0.23550692314266738,0.5076923076923077,0.9230769230769231,3,,,,,0,0.0,0.0,0.0,0.0,3,0.0,0.0,0
tabula_lung_endo,endothelial cell of lymphatic vessel,10,minus_separability_gate,component,3,0.9775909947330866,0.014702278696566526,0.9629629629629629,0.9923664122137404,3,1.0,0.0,1.0,1.0,3,0.8379629629629629,0.19261707465476594,0.625,1.0,3,0.0013597513597513598,0.0012130920742809631,0.0,0.002331002331002331,3,0.0,0.0,0
tabula_lung_endo,endothelial cell of lymphatic vessel,10,minus_necessity_gate,component,3,0.9775909947330866,0.014702278696566526,0.9629629629629629,0.9923664122137404,3,1.0,0.0,1.0,1.0,3,0.8379629629629629,0.19261707465476594,0.625,1.0,3,0.0013597513597513598,0.0012130920742809631,0.0,0.002331002331002331,3,0.0,0.0,0
tabula_lung_endo,endothelial cell of lymphatic vessel,10,fixed_rank_1,component,3,0.9775909947330866,0.014702278696566526,0.9629629629629629,0.9923664122137404,3,1.0,0.0,1.0,1.0,3,0.8379629629629629,0.19261707465476594,0.625,1.0,3,0.0013597513597513598,0.0012130920742809631,0.0,0.002331002331002331,3,0.0,0.0,0
tabula_lung_endo,endothelial cell of lymphatic vessel,10,minus_conformal_tau,component,3,0.9775909947330866,0.014702278696566526,0.9629629629629629,0.9923664122137404,3,1.0,0.0,1.0,1.0,3,0.8379629629629629,0.19261707465476594,0.625,1.0,3,0.0013597513597513598,0.0012130920742809631,0.0,0.002331002331002331,3,0.0,0.0,0
tabula_lung_endo,endothelial cell of lymphatic vessel,10,full_method,component,3,0.9775909947330866,0.014702278696566526,0.9629629629629629,0.9923664122137404,3,1.0,0.0,1.0,1.0,3,0.8379629629629629,0.19261707465476594,0.625,1.0,3,0.0013597513597513598,0.0012130920742809631,0.0,0.002331002331002331,3,0.0,0.0,0
tabula_lung_endo,endothelial cell of lymphatic vessel,10,rank_1,rank,3,0.9775909947330866,0.014702278696566526,0.9629629629629629,0.9923664122137404,3,1.0,0.0,1.0,1.0,3,0.8379629629629629,0.19261707465476594,0.625,1.0,3,0.0013597513597513598,0.0012130920742809631,0.0,0.002331002331002331,3,0.0,0.0,0
tabula_lung_endo,endothelial cell of lymphatic vessel,10,rank_2,rank,3,0.9335630387420669,0.027545928316076145,0.9027777777777778,0.9558823529411765,3,1.0,0.0,1.0,1.0,3,0.5470603470603471,0.16325378649235356,0.38461538461538464,0.7111111111111111,3,0.005050505050505051,0.002355158440750222,0.002913752913752914,0.007575757575757576,3,0.0,0.0,0
tabula_lung_endo,endothelial cell of lymphatic vessel,10,rank_3,rank,3,0.8577318310073972,0.057167890462215806,0.8125,0.9219858156028369,3,1.0,0.0,1.0,1.0,3,0.3517857142857143,0.2028731759257593,0.17142857142857143,0.5714285714285714,3,0.012432012432012432,0.005414669722131451,0.00641025641025641,0.0168997668997669,3,0.0,0.6666666666666666,2
tabula_lung_endo,endothelial cell of lymphatic vessel,10,adaptive_rank,rank,3,0.9775909947330866,0.014702278696566526,0.9629629629629629,0.9923664122137404,3,1.0,0.0,1.0,1.0,3,0.8379629629629629,0.19261707465476594,0.625,1.0,3,0.0013597513597513598,0.0012130920742809631,0.0,0.002331002331002331,3,0.0,0.0,0
tabula_lung_endo,endothelial cell of lymphatic vessel,20,baseline,component,3,0.9693873556468976,0.007634792202137341,0.9618320610687023,0.9770992366412213,3,0.9743589743589745,0.008882311833686582,0.9692307692307692,0.9846153846153847,3,,,,,0,0.0,0.0,0.0,0.0,3,0.0,0.0,0
tabula_lung_endo,endothelial cell of lymphatic vessel,20,minus_separability_gate,component,3,0.9693873556468976,0.007634792202137341,0.9618320610687023,0.9770992366412213,3,0.9743589743589745,0.008882311833686582,0.9692307692307692,0.9846153846153847,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
tabula_lung_endo,endothelial cell of lymphatic vessel,20,minus_necessity_gate,component,3,0.9799119009645324,0.004275207051415587,0.9774436090225563,0.9848484848484849,3,1.0,0.0,1.0,1.0,3,0.8333333333333334,0.28867513459481287,0.5,1.0,3,0.00019425019425019425,0.0003364512058214602,0.0,0.0005827505827505828,3,0.0,0.0,0
tabula_lung_endo,endothelial cell of lymphatic vessel,20,fixed_rank_1,component,3,0.9693873556468976,0.007634792202137341,0.9618320610687023,0.9770992366412213,3,0.9743589743589745,0.008882311833686582,0.9692307692307692,0.9846153846153847,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
tabula_lung_endo,endothelial cell of lymphatic vessel,20,minus_conformal_tau,component,3,0.9693873556468976,0.007634792202137341,0.9618320610687023,0.9770992366412213,3,0.9743589743589745,0.008882311833686582,0.9692307692307692,0.9846153846153847,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
tabula_lung_endo,endothelial cell of lymphatic vessel,20,full_method,component,3,0.9693873556468976,0.007634792202137341,0.9618320610687023,0.9770992366412213,3,0.9743589743589745,0.008882311833686582,0.9692307692307692,0.9846153846153847,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
tabula_lung_endo,endothelial cell of lymphatic vessel,20,rank_1,rank,3,0.9693873556468976,0.007634792202137341,0.9618320610687023,0.9770992366412213,3,0.9743589743589745,0.008882311833686582,0.9692307692307692,0.9846153846153847,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
tabula_lung_endo,endothelial cell of lymphatic vessel,20,rank_2,rank,3,0.9693873556468976,0.007634792202137341,0.9618320610687023,0.9770992366412213,3,0.9743589743589745,0.008882311833686582,0.9692307692307692,0.9846153846153847,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
tabula_lung_endo,endothelial cell of lymphatic vessel,20,rank_3,rank,3,0.9693873556468976,0.007634792202137341,0.9618320610687023,0.9770992366412213,3,0.9743589743589745,0.008882311833686582,0.9692307692307692,0.9846153846153847,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
tabula_lung_endo,endothelial cell of lymphatic vessel,20,adaptive_rank,rank,3,0.9693873556468976,0.007634792202137341,0.9618320610687023,0.9770992366412213,3,0.9743589743589745,0.008882311833686582,0.9692307692307692,0.9846153846153847,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
tabula_lung_endo,endothelial cell of lymphatic vessel,208,baseline,component,3,0.9771742877006035,0.007812340286994898,0.9692307692307692,0.9848484848484849,3,0.9897435897435898,0.0177646236673731,0.9692307692307692,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,0.0,0.0,0
tabula_lung_endo,endothelial cell of lymphatic vessel,208,minus_separability_gate,component,3,0.9771742877006035,0.007812340286994898,0.9692307692307692,0.9848484848484849,3,0.9897435897435898,0.0177646236673731,0.9692307692307692,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
tabula_lung_endo,endothelial cell of lymphatic vessel,208,minus_necessity_gate,component,3,0.9701852752389541,0.0072403902337900665,0.9629629629629629,0.9774436090225563,3,1.0,0.0,1.0,1.0,3,0.16666666666666666,0.2886751345948129,0.0,0.5,3,0.0009712509712509714,0.0003364512058214602,0.0005827505827505828,0.0011655011655011655,3,0.0,0.0,0
tabula_lung_endo,endothelial cell of lymphatic vessel,208,fixed_rank_1,component,3,0.9771742877006035,0.007812340286994898,0.9692307692307692,0.9848484848484849,3,0.9897435897435898,0.0177646236673731,0.9692307692307692,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
tabula_lung_endo,endothelial cell of lymphatic vessel,208,minus_conformal_tau,component,3,0.9771742877006035,0.007812340286994898,0.9692307692307692,0.9848484848484849,3,0.9897435897435898,0.0177646236673731,0.9692307692307692,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
tabula_lung_endo,endothelial cell of lymphatic vessel,208,full_method,component,3,0.9771742877006035,0.007812340286994898,0.9692307692307692,0.9848484848484849,3,0.9897435897435898,0.0177646236673731,0.9692307692307692,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
tabula_lung_endo,endothelial cell of lymphatic vessel,208,rank_1,rank,3,0.9771742877006035,0.007812340286994898,0.9692307692307692,0.9848484848484849,3,0.9897435897435898,0.0177646236673731,0.9692307692307692,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
tabula_lung_endo,endothelial cell of lymphatic vessel,208,rank_2,rank,3,0.9771742877006035,0.007812340286994898,0.9692307692307692,0.9848484848484849,3,0.9897435897435898,0.0177646236673731,0.9692307692307692,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
tabula_lung_endo,endothelial cell of lymphatic vessel,208,rank_3,rank,3,0.9771742877006035,0.007812340286994898,0.9692307692307692,0.9848484848484849,3,0.9897435897435898,0.0177646236673731,0.9692307692307692,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
tabula_lung_endo,endothelial cell of lymphatic vessel,208,adaptive_rank,rank,3,0.9771742877006035,0.007812340286994898,0.9692307692307692,0.9848484848484849,3,0.9897435897435898,0.0177646236673731,0.9692307692307692,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
tabula_sapiens_stomach,mast cell,5,baseline,component,3,0.6069389547650417,0.06062515213609977,0.5454545454545454,0.6666666666666666,3,0.4479166666666667,0.07864410870073697,0.375,0.53125,3,,,,,0,0.0,0.0,0.0,0.0,3,0.0,0.0,0
tabula_sapiens_stomach,mast cell,5,minus_separability_gate,component,3,0.7191352438411261,0.026405795463824235,0.6923076923076923,0.7450980392156863,3,0.5729166666666666,0.018042195912175808,0.5625,0.59375,3,1.0,0.0,1.0,1.0,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0
tabula_sapiens_stomach,mast cell,5,minus_necessity_gate,component,3,0.7191352438411261,0.026405795463824235,0.6923076923076923,0.7450980392156863,3,0.5729166666666666,0.018042195912175808,0.5625,0.59375,3,1.0,0.0,1.0,1.0,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0
tabula_sapiens_stomach,mast cell,5,fixed_rank_1,component,3,0.6749881796690307,0.04148186471232621,0.6382978723404256,0.72,3,0.5208333333333334,0.04773516348912333,0.46875,0.5625,3,1.0,0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,3,0.0,0.0,0
tabula_sapiens_stomach,mast cell,5,minus_conformal_tau,component,3,0.7191352438411261,0.026405795463824235,0.6923076923076923,0.7450980392156863,3,0.5729166666666666,0.018042195912175808,0.5625,0.59375,3,1.0,0.0,1.0,1.0,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0
tabula_sapiens_stomach,mast cell,5,full_method,component,3,0.7191352438411261,0.026405795463824235,0.6923076923076923,0.7450980392156863,3,0.5729166666666666,0.018042195912175808,0.5625,0.59375,3,1.0,0.0,1.0,1.0,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0
tabula_sapiens_stomach,mast cell,5,rank_1,rank,3,0.6749881796690307,0.04148186471232621,0.6382978723404256,0.72,3,0.5208333333333334,0.04773516348912333,0.46875,0.5625,3,1.0,0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,3,0.0,0.0,0
tabula_sapiens_stomach,mast cell,5,rank_2,rank,3,0.726998491704374,0.05362409904866121,0.6666666666666666,0.7692307692307693,3,0.5833333333333334,0.04773516348912333,0.53125,0.625,3,1.0,0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,3,0.0,0.0,0
tabula_sapiens_stomach,mast cell,5,rank_3,rank,3,0.7307692307692307,0.03846153846153849,0.6923076923076923,0.7692307692307693,3,0.59375,0.03125,0.5625,0.625,3,0.9583333333333334,0.07216878364870323,0.875,1.0,3,3.492961682210346e-05,6.049987102479574e-05,0.0,0.00010478885046631039,3,0.0,0.0,0
tabula_sapiens_stomach,mast cell,5,adaptive_rank,rank,3,0.7191352438411261,0.026405795463824235,0.6923076923076923,0.7450980392156863,3,0.5729166666666666,0.018042195912175808,0.5625,0.59375,3,1.0,0.0,1.0,1.0,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0
tabula_sapiens_stomach,mast cell,52,baseline,component,3,0.5584541062801932,0.14025311931690088,0.4,0.6666666666666666,3,0.3958333333333333,0.1301041249666333,0.25,0.5,3,,,,,0,0.0,0.0,0.0,0.0,3,0.0,0.0,0
tabula_sapiens_stomach,mast cell,52,minus_separability_gate,component,3,0.7196585300786982,0.025611951390337718,0.6938775510204082,0.7450980392156863,3,0.5625,0.03125,0.53125,0.59375,3,1.0,0.0,1.0,1.0,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0
tabula_sapiens_stomach,mast cell,52,minus_necessity_gate,component,3,0.7196585300786982,0.025611951390337718,0.6938775510204082,0.7450980392156863,3,0.5625,0.03125,0.53125,0.59375,3,1.0,0.0,1.0,1.0,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0
tabula_sapiens_stomach,mast cell,52,fixed_rank_1,component,3,0.691264563796533,0.07259956451677972,0.6086956521739131,0.7450980392156863,3,0.53125,0.08267972847076846,0.4375,0.59375,3,1.0,0.0,1.0,1.0,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0
tabula_sapiens_stomach,mast cell,52,minus_conformal_tau,component,3,0.7196585300786982,0.025611951390337718,0.6938775510204082,0.7450980392156863,3,0.5625,0.03125,0.53125,0.59375,3,1.0,0.0,1.0,1.0,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0
tabula_sapiens_stomach,mast cell,52,full_method,component,3,0.7196585300786982,0.025611951390337718,0.6938775510204082,0.7450980392156863,3,0.5625,0.03125,0.53125,0.59375,3,1.0,0.0,1.0,1.0,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0
tabula_sapiens_stomach,mast cell,52,rank_1,rank,3,0.691264563796533,0.07259956451677972,0.6086956521739131,0.7450980392156863,3,0.53125,0.08267972847076846,0.4375,0.59375,3,1.0,0.0,1.0,1.0,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0
tabula_sapiens_stomach,mast cell,52,rank_2,rank,3,0.7354434604030292,0.051070018285590955,0.6938775510204082,0.7924528301886793,3,0.5833333333333334,0.06505206248331666,0.53125,0.65625,3,1.0,0.0,1.0,1.0,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0
tabula_sapiens_stomach,mast cell,52,rank_3,rank,3,0.7478110741151808,0.04334895963560723,0.7058823529411765,0.7924528301886793,3,0.6041666666666666,0.04773516348912333,0.5625,0.65625,3,0.9696969696969697,0.05248638810814781,0.9090909090909091,1.0,3,3.492961682210346e-05,6.049987102479574e-05,0.0,0.00010478885046631039,3,0.0,0.0,0
tabula_sapiens_stomach,mast cell,52,adaptive_rank,rank,3,0.7196585300786982,0.025611951390337718,0.6938775510204082,0.7450980392156863,3,0.5625,0.03125,0.53125,0.59375,3,1.0,0.0,1.0,1.0,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0
tabula_small_intestine,intestinal tuft cell,5,baseline,component,3,0.9774436090225563,0.0,0.9774436090225563,0.9774436090225563,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,0.0,0.0,0
tabula_small_intestine,intestinal tuft cell,5,minus_separability_gate,component,3,0.9774436090225563,0.0,0.9774436090225563,0.9774436090225563,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
tabula_small_intestine,intestinal tuft cell,5,minus_necessity_gate,component,3,0.9750121572588187,0.004211397990946613,0.9701492537313433,0.9774436090225563,3,1.0,0.0,1.0,1.0,3,0.0,,0.0,0.0,1,5.301102629346905e-05,9.181779090165804e-05,0.0,0.00015903307888040714,3,0.0,0.0,0
tabula_small_intestine,intestinal tuft cell,5,fixed_rank_1,component,3,0.9774436090225563,0.0,0.9774436090225563,0.9774436090225563,3,1.0,0.0,1.0,1.0,3,,,,,0,0.0,0.0,0.0,0.0,3,1.0,0.0,0
